date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,race,athlete_id,filetype,is_race,avg_pace,best_pace
2019-04-27,Virtual Cycling,False,Zwift - NYC,54.93,"2,290",03:01:08,0,0.0,0.0,0,0,18.2,48.0,"4,603",0,0.0,0.0,0.0,0,0,90,102,227.0,0.0,247,220,321.0,0.0,0.0,0,0,0,3:01:08,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-04-27,Running,False,Sparta Running,3.66,443,00:30:34,145,156.0,2.1,155,165,8:22,6:11,89,79,1.22,9.3,11.6,259,47.0% L / 53.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,30:34,0:00,59.0,0:00,No,05:36.21,4.0,0.0,0,2,garmin,0,0 days 00:08:22,0 days 00:08:22
2019-04-28,Pool Swimming,False,CH S180 3800,"3,800",672,01:14:42,0,0.0,0.0,0,0,1:28,1:09,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1148,32,28,1:14:42,0:00,80.6,0:00,No,00:05.25,74.0,0.0,0,2,garmin,0,0 days 00:01:28,0 days 00:01:28
2019-04-28,Running,False,Sparta Running,14.02,"1,239",01:58:25,140,150.0,2.5,154,170,8:27,6:38,328,295,1.23,9.1,11.4,278,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:58:25,0:00,55.4,0:00,No,00:10.25,15.0,0.0,0,2,garmin,0,0 days 00:08:27,0 days 00:08:27
2019-04-30,Running,False,Sparta - 10x400 Repeats w,6.32,800,01:01:31,148,178.0,2.5,135,256,9:44,2:38,174,167,1.35,7.0,9.2,275,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:01:31,0:00,73.4,0:00,No,00:16.96,36.0,0.0,0,2,garmin,0,0 days 00:09:44,0 days 00:09:44
2019-05-01,Running,False,Sparta Running,3.45,322,00:29:06,134,144.0,1.1,155,166,8:25,6:06,59,49,1.21,9.1,11.2,263,46.8% L / 53.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,29:06,0:00,69.8,0:00,No,03:47.93,4.0,0.0,0,2,garmin,0,0 days 00:08:25,0 days 00:08:25
2019-05-02,Virtual Cycling,False,Zwift - London,17.78,732,01:01:29,0,0.0,0.0,0,0,17.4,49.0,"1,037",0,0.0,0.0,0.0,0,0,87,101,215.0,0.0,227,208,273.0,0.0,0.0,0,0,0,1:01:29,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-05-04,Virtual Cycling,False,Zwift - NYC,37.16,"1,629",02:00:11,0,0.0,0.0,0,0,18.6,49.2,"3,241",0,0.0,0.0,0.0,0,0,92,103,243.0,0.0,278,236,318.0,0.0,0.0,0,0,0,2:00:11,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-05-06,Running,False,Sparta Running,6.02,585,00:49:38,137,150.0,2.0,155,163,8:14,7:00,105,115,1.25,8.8,11.3,255,46.8% L / 53.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,49:38,0:00,53.6,0:00,No,00:11.39,7.0,0.0,0,2,garmin,0,0 days 00:08:14,0 days 00:08:14
2019-05-08,Running,False,Sparta Running,5.46,593,00:45:03,141,156.0,2.0,156,187,8:15,7:09,102,95,1.23,9.1,11.4,254,47.0% L / 53.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:03,0:00,62.6,0:00,No,03:44.37,6.0,0.0,0,2,garmin,0,0 days 00:08:15,0 days 00:08:15
2019-05-10,Running,False,Sparta Running,5.06,543,00:40:15,142,153.0,2.0,157,162,7:57,6:55,92,108,1.28,8.7,11.4,252,46.8% L / 53.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,40:15,0:00,51.8,0:00,No,00:30.53,6.0,0.0,0,2,garmin,0,0 days 00:07:57,0 days 00:07:57
2019-05-11,Virtual Cycling,False,Zwift - Innsbruck,32.01,"1,623",02:00:16,0,0.0,0.0,0,0,16.0,54.7,"3,497",0,0.0,0.0,0.0,0,0,90,102,247.0,0.0,262,235,649.0,0.0,0.0,0,0,0,2:00:16,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-05-12,Running,False,Sparta Running,11.69,"1,097",01:30:17,145,166.0,2.4,157,183,7:44,5:46,203,207,1.32,8.3,11.2,248,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:30:17,0:00,51.8,0:00,No,00:06.48,17.0,0.0,0,2,garmin,0,0 days 00:07:44,0 days 00:07:44
2019-05-13,Running,False,Sparta Running,5.49,485,00:45:32,135,145.0,1.6,156,162,8:18,7:33,82,102,1.23,8.8,11.0,259,47.1% L / 52.9% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:32,0:00,48.2,0:00,No,04:05.25,6.0,0.0,0,2,garmin,0,0 days 00:08:18,0 days 00:08:18
2019-05-15,Running,False,Sparta Running,5.06,551,00:38:53,144,154.0,2.1,158,168,7:41,5:38,98,105,1.3,8.4,11.2,248,46.8% L / 53.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,38:53,0:00,55.4,0:00,No,00:29.79,6.0,0.0,0,2,garmin,0,0 days 00:07:41,0 days 00:07:41
2019-05-17,Cycling,False,Sparta Cycling,34.07,"1,010",01:39:15,135,156.0,2.2,0,0,20.6,30.1,551,522,0.0,0.0,0.0,0,0,89,115,0.0,0.0,0,0,0.0,0.0,0.0,8291,0,0,1:39:15,0:00,82.4,0:00,No,12:24.36,7.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-05-18,Cycling,False,Sparta Cycling,27.25,631,01:39:30,110,138.0,0.3,0,0,16.4,30.0,545,564,0.0,0.0,0.0,0,0,81,107,0.0,0.0,0,0,0.0,0.0,0.0,7076,0,0,1:39:30,0:00,66.2,0:00,No,08:52.62,6.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-05-19,Running,False,Sparta Running,7.41,764,00:59:58,143,157.0,2.2,156,172,8:06,6:37,157,167,1.26,8.7,11.2,253,47.3% L / 52.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,59:58,0:00,69.8,0:00,No,03:20.44,8.0,0.0,0,2,garmin,0,0 days 00:08:06,0 days 00:08:06
2019-05-20,Running,False,Sparta Running,5.03,463,00:41:52,133,147.0,1.6,155,165,8:19,7:40,92,115,1.23,8.8,11.0,262,47.0% L / 53.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,41:52,0:00,55.4,0:00,No,00:14.91,6.0,0.0,0,2,garmin,0,0 days 00:08:19,0 days 00:08:19
2019-05-22,Running,False,Sparta Running,5.02,544,00:38:45,145,157.0,2.1,159,175,7:43,6:57,95,105,1.3,8.5,11.3,247,46.7% L / 53.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,38:45,0:00,60.8,0:00,No,00:08.18,6.0,0.0,0,2,garmin,0,0 days 00:07:43,0 days 00:07:43
2019-05-24,Running,False,Sparta Running,5.25,597,00:40:57,147,163.0,2.2,158,256,7:48,7:12,79,89,1.28,8.6,11.2,248,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,40:57,0:00,69.8,0:00,No,01:54.27,6.0,0.0,0,2,garmin,0,0 days 00:07:48,0 days 00:07:48
2019-05-25,Running,False,Sparta Running,9.11,"1,095",01:19:28,152,163.0,2.6,154,256,8:43,7:11,210,272,1.2,9.6,11.7,273,48.4% L / 51.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:19:28,0:00,73.4,0:00,No,01:03.97,10.0,0.0,0,2,garmin,0,0 days 00:08:43,0 days 00:08:43
2019-05-25,Running,False,St Clair County Running,3.07,395,00:20:25,179,188.0,3.2,166,187,6:39,3:49,92,98,1.41,7.5,10.9,233,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,20:25,0:00,71.6,0:00,No,00:26.97,4.0,0.0,0,2,garmin,0,0 days 00:06:39,0 days 00:06:39
2019-05-26,Cycling,False,Sparta Cycling,32.58,781,01:52:18,117,134.0,0.6,0,0,17.4,32.2,650,676,0.0,0.0,0.0,0,0,88,120,0.0,0.0,0,0,0.0,0.0,0.0,9570,0,0,1:52:18,0:00,71.6,0:00,No,09:13.54,7.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-05-27,Running,False,Sparta Running,7.22,765,01:04:51,142,157.0,2.3,152,182,8:59,5:35,157,151,1.16,9.4,11.0,266,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:04:51,0:00,77.0,0:00,No,02:08.32,8.0,0.0,0,2,garmin,0,0 days 00:08:59,0 days 00:08:59
2019-05-29,Running,False,Sparta - 10x400 Repeats w,6.78,875,01:03:55,153,179.0,2.9,144,256,9:26,2:49,115,102,1.24,7.2,9.1,294,48.3% L / 51.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:03:55,0:00,75.2,0:00,No,00:16.52,36.0,0.0,0,2,garmin,0,0 days 00:09:26,0 days 00:09:26
2019-05-30,Pool Swimming,False,CH S198 3200,"3,200",648,01:01:29,0,0.0,0.0,0,0,1:32,1:06,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1119,33,27,1:01:29,0:00,80.6,0:00,No,00:06.74,32.0,0.0,0,2,garmin,0,0 days 00:01:32,0 days 00:01:32
2019-05-30,Running,False,Sparta Running,5.03,507,00:41:34,140,156.0,2.0,156,254,8:16,5:27,115,108,1.23,9.0,11.3,260,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,41:34,0:00,77.0,0:00,No,00:13.83,6.0,0.0,0,2,garmin,0,0 days 00:08:16,0 days 00:08:16
2019-05-31,Cycling,False,Sparta Cycling,29.53,830,01:32:26,130,165.0,2.0,0,0,19.2,30.5,443,472,0.0,0.0,0.0,0,0,91,113,0.0,0.0,0,0,0.0,0.0,0.0,8252,0,0,1:32:26,0:00,77.0,0:00,No,01:53.16,16.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-06-01,Cycling,False,Sparta Cycling,58.74,"1,495",03:26:24,121,159.0,1.5,0,0,17.1,34.6,"1,368","1,352",0.0,0.0,0.0,0,0,86,119,0.0,0.0,0,0,0.0,0.0,0.0,16622,0,0,3:26:24,0:00,71.6,0:00,No,11:52.16,12.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-06-02,Running,False,Sparta Running,7.01,690,01:00:05,141,150.0,2.2,153,200,8:34,6:44,131,131,1.21,9.2,11.3,262,47.3% L / 52.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:00:05,0:00,77.0,0:00,No,00:05.11,8.0,0.0,0,2,garmin,0,0 days 00:08:34,0 days 00:08:34
2019-06-02,Pool Swimming,False,CH S205 3850,"3,850",783,01:21:58,0,0.0,0.0,0,0,1:30,1:00,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1318,33,27,1:21:58,0:00,80.6,0:00,No,00:05.54,82.0,0.0,0,2,garmin,0,0 days 00:01:30,0 days 00:01:30
2019-06-04,Running,False,Sparta Running,3.15,321,00:26:18,140,156.0,1.4,157,168,8:21,6:13,72,69,1.22,9.1,11.3,254,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,26:18,0:00,62.6,0:00,No,01:10.77,4.0,0.0,0,2,garmin,0,0 days 00:08:21,0 days 00:08:21
2019-06-04,Running,False,Sparta Running,3.11,348,00:25:15,146,167.0,2.0,158,174,8:06,5:18,59,69,1.24,9.1,11.4,254,47.9% L / 52.1% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,25:15,0:00,62.6,0:00,No,00:43.18,4.0,0.0,0,2,garmin,0,0 days 00:08:06,0 days 00:08:06
2019-06-05,Pool Swimming,False,CH S102 3000,"2,975",668,00:56:06,0,0.0,0.0,0,0,1:32,1:07,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1134,33,27,56:06,0:00,82.4,0:00,No,00:05.45,38.0,0.0,0,2,garmin,0,0 days 00:01:32,0 days 00:01:32
2019-06-05,Cycling,False,Sparta Cycling,28.28,806,01:34:27,125,142.0,1.6,0,0,18.0,28.6,489,489,0.0,0.0,0.0,0,0,88,113,0.0,0.0,0,0,0.0,0.0,0.0,8192,0,0,1:34:27,0:00,84.2,0:00,No,11:39.61,6.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-06-06,Running,False,Sparta Running,3.34,352,00:28:07,142,152.0,1.5,152,181,8:25,5:13,62,69,1.23,9.0,11.3,257,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28:07,0:00,69.8,0:00,No,02:48.96,4.0,0.0,0,2,garmin,0,0 days 00:08:25,0 days 00:08:25
2019-06-06,Running,False,Sparta Running,3.11,315,00:24:28,141,153.0,1.8,158,167,7:52,7:13,59,56,1.27,8.4,10.9,256,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,24:28,0:00,77.0,0:00,No,00:50.60,4.0,0.0,0,2,garmin,0,0 days 00:07:52,0 days 00:07:52
2019-06-07,Running,False,Sparta - 10x400 Repeats w,6.01,723,00:58:44,145,172.0,2.5,139,256,9:47,2:34,112,121,1.23,6.9,8.7,284,48.8% L / 51.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,58:44,0:00,73.4,0:00,No,00:17.03,36.0,0.0,0,2,garmin,0,0 days 00:09:47,0 days 00:09:47
2019-06-08,Running,False,Sparta Running,0.72,79,00:06:24.9,135,149.0,0.5,153,167,8:58,6:45,0,30,1.12,9.8,11.0,261,48.1% L / 51.9% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,6:24.9,0:00,73.4,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,0 days 00:08:58,0 days 00:08:58
2019-06-08,Running,False,Sparta Running,2.98,370,00:25:56,149,165.0,2.1,156,240,8:42,6:12,82,89,1.14,9.7,11.0,267,48.8% L / 51.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,25:56,0:00,66.2,0:00,No,07:53.20,3.0,0.0,0,2,garmin,0,0 days 00:08:42,0 days 00:08:42
2019-06-08,Running,False,Sparta Running,0.65,77,00:05:07.2,145,155.0,0.8,160,165,7:54,6:59,26,3,1.23,8.9,11.1,255,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,5:07.2,0:00,66.2,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,0 days 00:07:54,0 days 00:07:54
2019-06-08,Cycling,False,Sparta Cycling,39.88,"1,097",02:20:36,124,139.0,1.7,0,0,17.0,29.6,833,830,0.0,0.0,0.0,0,0,86,115,0.0,0.0,0,0,0.0,0.0,0.0,11533,0,0,2:20:36,0:00,71.6,0:00,No,15:56.03,8.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-06-09,Pool Swimming,False,CH S192 4000,"4,000",924,01:14:05,0,0.0,0.0,0,0,1:31,1:13,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1575,33,27,1:14:05,0:00,80.6,0:00,No,00:10.05,74.0,0.0,0,2,garmin,0,0 days 00:01:31,0 days 00:01:31
2019-06-10,Cycling,False,Sparta Cycling,21.38,508,01:26:51,103,121.0,0.3,0,0,14.8,29.5,463,440,0.0,0.0,0.0,0,0,85,117,0.0,0.0,0,0,0.0,0.0,0.0,6537,0,0,1:26:51,0:00,77.0,0:00,No,05:05.73,5.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-06-11,Running,False,Sparta Running,3.01,302,00:25:43,139,151.0,1.2,154,170,8:32,7:45,59,56,1.21,9.0,11.1,263,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,25:43,0:00,68.0,0:00,No,00:05.51,4.0,0.0,0,2,garmin,0,0 days 00:08:32,0 days 00:08:32
2019-06-11,Pool Swimming,False,CH S199 3500,"3,475",689,01:11:36,0,0.0,0.0,0,0,1:29,1:11,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1139,32,27,1:11:36,0:00,78.8,0:00,No,00:07.36,72.0,0.0,0,2,garmin,0,0 days 00:01:29,0 days 00:01:29
2019-06-12,Cycling,False,Sparta Cycling,30.20,743,01:38:06,118,176.0,0.9,0,0,18.5,27.5,486,466,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:38:06,0:00,68.0,0:00,No,00:49.67,7.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-06-12,Running,False,Sparta Running,3.48,437,00:27:44,154,171.0,2.5,156,164,7:59,7:17,56,59,1.29,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,27:44,0:00,64.4,0:00,No,03:45.07,4.0,0.0,0,2,garmin,0,0 days 00:07:59,0 days 00:07:59
2019-06-13,Running,False,Sparta Running,3.08,346,00:22:39,152,172.0,2.2,159,185,7:21,4:54,85,95,1.38,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,22:39,0:00,62.6,0:00,No,00:33.76,4.0,0.0,0,2,garmin,0,0 days 00:07:21,0 days 00:07:21
2019-06-13,Pool Swimming,False,CH S198 3200,"3,200",648,00:58:42,0,0.0,0.0,0,0,1:31,1:11,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1119,33,27,58:42,0:00,80.6,0:00,No,00:17.45,33.0,0.0,0,2,garmin,0,0 days 00:01:31,0 days 00:01:31
2019-06-14,Running,False,Perry County Running,5.02,615,00:46:50,147,167.0,2.1,152,241,9:19,4:35,203,197,1.07,9.9,10.6,273,48.8% L / 51.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,46:50,0:00,64.4,0:00,No,00:08.27,6.0,0.0,0,2,garmin,0,0 days 00:09:19,0 days 00:09:19
2019-06-14,Cycling,False,Sparta Cycling,29.85,683,01:46:43,115,130.0,0.3,0,0,16.8,26.1,584,528,0.0,0.0,0.0,0,0,87,154,0.0,0.0,0,0,0.0,0.0,0.0,9129,0,0,1:46:43,0:00,77.0,0:00,No,16:22.15,6.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-06-16,Pool Swimming,False,CH S174 3600,"3,600",708,01:14:51,0,0.0,0.0,0,0,1:33,1:08,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1220,34,27,1:14:51,0:00,80.6,0:00,No,00:07.41,62.0,0.0,0,2,garmin,0,0 days 00:01:33,0 days 00:01:33
2019-06-18,Cycling,False,Sparta Cycling,26.88,700,01:31:27,124,143.0,1.0,0,0,17.6,25.5,463,453,0.0,0.0,0.0,0,0,88,115,0.0,0.0,0,0,0.0,0.0,0.0,7835,0,0,1:31:27,0:00,78.8,0:00,No,06:25.03,6.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-06-18,Running,False,Sparta Running,2.93,366,00:21:46,163,175.0,2.8,161,256,7:26,6:03,82,79,1.32,8.3,11.2,244,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,21:46,0:00,73.4,0:00,No,06:53.79,3.0,0.0,0,2,garmin,0,0 days 00:07:26,0 days 00:07:26
2019-06-19,Pool Swimming,False,CH S186 4100,"4,050",876,01:18:03,0,0.0,0.0,0,0,1:32,1:12,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1531,33,27,1:18:03,0:00,82.4,0:00,No,00:15.20,50.0,0.0,0,2,garmin,0,0 days 00:01:32,0 days 00:01:32
2019-06-20,Running,False,Sparta Cycling,4.05,361,00:32:57,135,152.0,1.4,0,0,8:09,5:35,85,108,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,32:57,0:00,68.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,0 days 00:08:09,0 days 00:08:09
2019-06-21,Virtual Cycling,False,Zwift - Richmond,19.76,751,01:00:11,0,0.0,0.0,0,0,19.7,43.2,709,0,0.0,0.0,0.0,0,0,91,101,236.0,0.0,245,217,461.0,0.0,0.0,0,0,0,1:00:11,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-06-22,Virtual Cycling,False,Zwift - NYC,50.04,"2,030",03:01:51,0,0.0,0.0,0,0,16.5,47.9,"4,304",0,0.0,0.0,0.0,0,0,88,104,201.0,0.0,210,195,239.0,0.0,0.0,0,0,0,3:01:51,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2019-06-22,Running,False,Sparta Running,5.07,651,00:39:50,162,180.0,3.2,158,166,7:52,6:35,82,102,1.29,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,39:50,0:00,68.0,0:00,No,00:29.95,6.0,0.0,0,2,garmin,0,0 days 00:07:52,0 days 00:07:52
2019-06-23,Pool Swimming,False,CH S204 3900,"3,900",816,01:24:06,0,0.0,0.0,0,0,1:31,1:16,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1374,33,27,1:24:06,0:00,80.6,0:00,No,00:05.20,78.0,0.0,0,2,garmin,0,0 days 00:01:31,0 days 00:01:31
2019-06-23,Running,False,Sparta Running,7.11,922,01:01:47,160,177.0,2.9,154,168,8:41,7:34,187,144,1.2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:01:47,0:00,71.6,0:00,No,00:57.87,8.0,0.0,0,2,garmin,0,0 days 00:08:41,0 days 00:08:41
2019-06-25,Running,False,Sparta Running,3.01,384,00:27:15,150,171.0,2.3,149,168,9:03,7:14,36,36,1.19,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,27:15,0:00,75.2,0:00,No,00:06.41,4.0,0.0,0,2,garmin,0,0 days 00:09:03,0 days 00:09:03
2019-06-25,Cycling,False,Sparta Cycling,17.85,450,01:02:02,120,135.0,0.5,0,0,17.3,30.2,381,374,0.0,0.0,0.0,0,0,87,109,0.0,0.0,0,0,0.0,0.0,0.0,5159,0,0,1:02:02,0:00,82.4,0:00,No,10:06.44,4.0,0.0,0,2,garmin,0,00:00:00,00:00:00
