date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2020-08-17 15:53:16,Running,2020-08-17 15:53:16,False,Oslo Running,3.84,271,00:19:42,142,159,2.3,162,191,0 days 00:05:07,0 days 00:04:08,13,74,1.2,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,19:42,0:00,26.0,0:00,No,19:41.70,1,0.0,14,14,14,7,garmin,0
2020-08-17 07:30:42,Running,2020-08-17 07:30:42,False,Oslo Running,4.39,357,00:25:32,142,156,2.5,163,197,0 days 00:05:49,0 days 00:04:16,73,14,1.05,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,25:32,0:00,17.0,0:00,No,25:31.99,1,0.0,15,15,15,7,garmin,0
2020-08-16 15:02:44,Trail Running,2020-08-16 15:02:44,False,Oslo Trail Running,12.87,975,01:17:49,140,172,3.1,157,225,0 days 00:06:03,0 days 00:03:45,297,371,1.05,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:17:49,0:00,22.0,0:00,No,01:17:48.53,1,0.0,14,14,14,7,garmin,0
2020-08-15 10:58:10,Running,2020-08-15 10:58:10,False,Oslo Running,9.46,780,00:47:48,163,184,3.8,170,191,0 days 00:05:03,0 days 00:03:28,127,129,1.16,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,47:48,0:00,22.0,0:00,No,47:48.39,1,0.0,15,15,15,7,garmin,0
2020-08-14 15:46:18,Running,2020-08-14 15:46:18,False,Oslo Running,18.72,"1,410",01:33:43,161,188,4.5,167,206,0 days 00:05:00,0 days 00:03:25,237,296,1.19,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:33:43,0:00,25.0,0:00,No,03:46.54,9,0.0,17,17,17,7,garmin,0
2020-08-13 15:37:11,Running,2020-08-13 15:37:11,False,Oslo Running,7.72,698,00:50:09,147,172,3.1,149,240,0 days 00:06:30,0 days 00:03:50,266,262,1.03,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,50:09,0:00,23.0,0:00,No,01:43.87,3,0.0,17,17,17,7,garmin,0
2020-08-10 17:51:30,Running,2020-08-10 17:51:30,False,Oslo Running,9.81,801,00:50:43,156,178,3.6,170,206,0 days 00:05:10,0 days 00:03:23,163,171,1.14,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,50:43,0:00,20.0,0:00,No,50:42.66,1,0.0,22,22,22,7,garmin,0
2020-08-09 13:10:35,Running,2020-08-09 13:10:35,False,Oslo Running,18.82,"1,446",01:34:08,156,175,4.1,172,205,0 days 00:05:00,0 days 00:03:30,329,323,1.16,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:34:08,0:00,22.0,0:00,No,01:34:07.60,1,0.0,18,18,18,7,garmin,0
2020-08-08 12:01:46,Running,2020-08-08 12:01:46,False,Sauherad Running,9.30,701,00:42:36,159,178,3.7,176,195,0 days 00:04:35,0 days 00:03:25,128,130,1.24,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,42:36,0:00,23.0,0:00,No,42:35.88,1,0.0,16,16,16,7,garmin,0
2020-08-02 13:21:20,Running,2020-08-02 13:21:20,False,BÃ¸ Running,10.02,752,00:48:12,154,173,3.4,171,207,0 days 00:04:49,0 days 00:03:41,121,199,1.21,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,48:12,0:00,21.0,0:00,No,48:12.40,1,0.0,16,16,16,7,garmin,0
2020-07-28 09:08:39,Running,2020-07-28 09:08:39,False,BÃ¸ Running,38.38,"2,481",03:18:34,155,176,4.6,172,198,0 days 00:05:10,0 days 00:04:13,"1,230","1,221",1.12,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,3:18:34,0:00,12.0,0:00,No,03:18:34.25,1,0.0,12,12,12,7,garmin,0
2020-07-26 11:30:24,Running,2020-07-26 11:30:24,False,Sauherad Running,20.40,"1,562",01:33:00,167,184,5.0,176,193,0 days 00:04:34,0 days 00:03:51,364,353,1.25,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:33:00,0:00,17.0,0:00,No,01:33:00.17,1,0.0,15,15,15,7,garmin,0
2020-07-25 15:07:16,Running,2020-07-25 15:07:16,False,BÃ¸ Running,18.12,"1,554",01:43:29,161,185,4.8,165,208,0 days 00:05:43,0 days 00:03:40,247,323,1.05,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:43:29,0:00,22.0,0:00,No,02:51.28,10,0.0,19,19,19,7,garmin,0
2020-07-23 14:42:41,Running,2020-07-23 14:42:41,False,BÃ¸ Running,21.35,"1,543",01:49:43,156,178,4.3,171,240,0 days 00:05:08,0 days 00:00:24,437,453,1.14,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:49:43,0:00,21.0,0:00,No,01:49:42.64,1,0.0,16,16,16,7,garmin,0
2020-07-21 15:04:35,Trail Running,2020-07-21 15:04:35,False,BÃ¸ Trail Running,14.83,"1,272",01:32:58,153,180,3.9,157,216,0 days 00:06:16,0 days 00:03:42,529,522,1.01,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:32:58,0:00,18.0,0:00,No,01:32:58.04,1,0.0,0,0,0,7,garmin,0
2020-07-19 16:18:43,Running,2020-07-19 16:18:43,False,Sauherad Running,10.00,779,00:48:23,160,180,4.0,172,232,0 days 00:04:50,0 days 00:04:01,141,155,1.2,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,48:23,0:00,18.0,0:00,No,06:14.16,4,0.0,13,13,13,7,garmin,0
2020-07-18 17:13:47,Trail Running,2020-07-18 17:13:47,False,Sauherad Trail Running,13.86,"1,159",01:35:04,146,173,3.5,152,242,0 days 00:06:52,0 days 00:03:28,701,693,0.96,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:35:04,0:00,14.0,0:00,No,01:35:04.10,1,0.0,15,15,15,7,garmin,0
2020-07-13 15:41:38,Running,2020-07-13 15:41:38,False,Sauherad Running,14.13,"1,036",01:04:58,162,182,4.3,173,193,0 days 00:04:36,0 days 00:03:21,220,230,1.26,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:04:58,0:00,19.0,0:00,No,12:04.92,5,0.0,15,15,15,7,garmin,0
2020-07-12 12:24:10,Running,2020-07-12 12:24:10,False,BÃ¸ Running,9.41,851,00:58:42,153,173,3.5,159,208,0 days 00:06:14,0 days 00:03:53,321,301,1.01,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,58:42,0:00,16.0,0:00,No,02:26.87,4,0.0,20,20,20,7,garmin,0
2020-07-10 13:12:40,Running,2020-07-10 13:12:40,False,BÃ¸ Running,15.95,"1,235",01:13:40,167,187,5.0,176,201,0 days 00:04:37,0 days 00:03:29,247,249,1.23,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:13:40,0:00,19.0,0:00,No,05:46.88,6,0.0,14,14,14,7,garmin,0
2020-07-08 10:06:38,Cycling,2020-07-08 10:06:38,False,Sauherad Cycling,70.58,"2,046",02:31:59,148,179,4.2,0,0,27.9,60.7,"1,261","1,259",0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,2:31:59,0:00,12.0,0:00,No,02:49.100,15,0.0,18,18,18,7,garmin,0
2020-07-06 17:27:58,Running,2020-07-06 17:27:58,False,Sauherad Running,10.00,786,00:49:01,161,178,4.2,174,193,0 days 00:04:54,0 days 00:00:55,191,137,1.17,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,49:01,0:00,18.0,0:00,No,07:11.94,4,0.0,18,18,18,7,garmin,0
2020-07-04 15:22:47,Running,2020-07-04 15:22:47,False,Eigersund Running,9.07,913,01:11:36,148,174,3.6,146,245,0 days 00:07:54,0 days 00:03:44,237,234,0.87,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:11:36,0:00,14.0,0:00,No,00:27.44,4,0.0,15,15,15,7,garmin,0
2020-07-02 07:26:36,Running,2020-07-02 07:26:36,False,Oslo Running,8.28,761,00:48:04,156,174,3.8,170,193,0 days 00:05:48,0 days 00:04:18,168,183,1.01,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,48:04,0:00,15.0,0:00,No,12:28.31,3,0.0,15,15,15,7,garmin,0
2020-07-01 17:12:49,Running,2020-07-01 17:12:49,False,Oslo Running,4.17,322,00:26:28,135,154,2.3,156,249,0 days 00:06:20,0 days 00:04:31,101,93,1.01,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,26:28,0:00,19.0,0:00,No,08:50.88,2,0.0,20,20,20,7,garmin,0
2020-06-30 16:14:22,Running,2020-06-30 16:14:22,False,Oslo Running,10.01,828,00:49:18,162,182,4.4,174,228,0 days 00:04:55,0 days 00:03:15,175,181,1.17,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,49:18,0:00,20.0,0:00,No,05:15.20,4,0.0,14,14,14,7,garmin,0
2020-06-10 15:12:04,Mountain Biking,2020-06-10 15:12:04,False,Oslo Mountain Biking,34.01,"1,555",02:55:47,124,168,2.7,0,0,11.6,53.7,952,"1,010",0.0,0.0,0.0,0,0,0,0.0,0,0,0,90.2,3.9,0,2:55:47,0:00,15.0,0:00,No,14:54.27,7,0.0,15,15,16,7,garmin,0
2020-06-09 17:03:02,Running,2020-06-09 17:03:02,False,Oslo Running,8.93,686,00:50:56,143,164,2.9,163,199,0 days 00:05:42,0 days 00:04:31,162,172,1.08,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,50:56,0:00,20.0,0:00,No,16:41.76,3,0.0,18,18,18,7,garmin,0
2020-06-07 16:41:36,Running,2020-06-07 16:41:36,False,Oslo Running,10.01,826,00:53:19,154,175,3.4,166,225,0 days 00:05:19,0 days 00:04:09,155,172,1.13,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,53:19,0:00,15.0,0:00,No,05:37.84,4,0.0,14,14,14,7,garmin,0
2020-06-04 17:14:26,Mountain Biking,2020-06-04 17:14:26,False,Oslo Mountain Biking,38.89,"1,884",03:31:13,125,173,3.0,0,0,11.0,43.8,995,987,0.0,0.0,0.0,0,0,0,0.0,0,0,0,100.5,3.8,0,3:31:13,0:00,18.0,0:00,No,11:20.21,8,0.0,15,15,15,7,garmin,0
2020-06-01 11:42:44,Mountain Biking,2020-06-01 11:42:44,False,Oslo Mountain Biking,42.73,"1,946",03:30:12,128,169,2.9,0,0,12.2,51.1,"1,028","1,013",0.0,0.0,0.0,0,0,0,0.0,0,0,0,102.6,3.6,0,3:30:12,0:00,23.0,0:00,No,09:00.15,9,0.0,16,16,16,7,garmin,0
2020-05-31 14:26:24,Mountain Biking,2020-05-31 14:26:24,False,Oslo Mountain Biking,16.13,806,01:32:02,117,153,2.0,0,0,10.5,46.8,506,496,0.0,0.0,0.0,0,0,0,0.0,0,0,0,50.7,3.1,0,1:32:02,0:00,22.0,0:00,No,06:21.96,4,0.0,16,16,16,7,garmin,0
2020-05-30 14:55:59,Cycling,2020-05-30 14:55:59,False,Oslo Cycling,29.63,"1,020",01:25:15,136,178,3.1,0,0,20.9,56.3,755,826,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:25:15,0:00,22.0,0:00,No,02:55.93,12,0.0,21,21,21,7,garmin,0
2020-05-27 15:47:29,Cycling,2020-05-27 15:47:29,False,Oslo Cycling,31.10,"1,140",01:25:28,145,185,3.5,0,0,21.8,60.7,874,758,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:25:28,0:00,19.0,0:00,No,02:50.37,13,0.0,14,14,14,7,garmin,0
2020-05-25 16:18:45,Cycling,2020-05-25 16:18:45,False,Oslo Cycling,79.12,"1,666",02:46:41,132,166,3.0,0,0,28.5,61.0,962,958,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,2:46:41,0:00,20.0,0:00,No,08:29.11,16,0.0,13,13,13,7,garmin,0
2020-05-22 14:42:24,Running,2020-05-22 14:42:24,False,Oslo Running,18.09,"1,470",01:36:59,157,192,4.0,155,227,0 days 00:05:22,0 days 00:03:15,210,205,1.18,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:36:59,0:00,17.0,0:00,No,01:28.94,20,0.0,12,12,12,7,garmin,0
2020-05-21 12:49:24,Mountain Biking,2020-05-21 12:49:24,False,Oslo Mountain Biking,25.97,"1,258",02:27:11,122,154,2.4,0,0,10.6,44.0,793,777,0.0,0.0,0.0,0,0,0,0.0,0,0,0,85.0,3.4,0,2:27:11,0:00,18.0,0:00,No,04:09.41,6,0.0,16,16,16,7,garmin,0
2020-05-20 15:40:35,Trail Running,2020-05-20 15:40:35,False,Oslo Trail Running,14.80,"1,211",01:17:47,155,172,3.6,167,226,0 days 00:05:15,0 days 00:03:16,403,392,1.14,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:17:47,0:00,17.0,0:00,No,00:00.00,1,0.0,13,13,13,7,garmin,0
2020-05-18 16:28:18,Trail Running,2020-05-18 16:28:18,False,Oslo Trail Running,13.93,"1,260",01:15:28,162,181,4.1,157,232,0 days 00:05:25,0 days 00:03:20,525,521,1.17,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:15:28,0:00,14.0,0:00,No,00:00.00,1,0.0,13,13,13,7,garmin,0
2020-05-16 09:58:53,Trail Running,2020-05-16 09:58:53,False,Oslo Trail Running,24.53,"2,104",02:36:39,151,178,4.2,162,245,0 days 00:06:23,0 days 00:03:25,849,843,0.96,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,2:36:39,0:00,10.0,0:00,No,00:00.00,1,0.0,18,18,18,7,garmin,0
2020-05-14 17:10:14,Running,2020-05-14 17:10:14,False,Oslo Running,10.17,973,00:59:52,159,201,4.4,157,216,0 days 00:05:53,0 days 00:03:30,196,187,1.06,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,59:52,0:00,14.0,0:00,No,07:18.47,6,0.0,15,15,15,7,garmin,0
2020-05-13 14:24:58,Running,2020-05-13 14:24:58,False,Oslo Running,24.09,"1,797",01:48:05,163,181,4.7,173,199,0 days 00:04:29,0 days 00:03:38,272,277,1.29,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:48:05,0:00,12.0,0:00,No,00:24.65,13,0.0,16,16,16,7,garmin,0
2020-05-11 17:55:49,Running,2020-05-11 17:55:49,False,Oslo Running,10.27,797,00:55:38,153,185,3.6,156,224,0 days 00:05:25,0 days 00:03:13,178,174,1.13,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,55:38,0:00,10.0,0:00,No,01:02.54,19,0.0,13,13,13,7,garmin,0
2020-05-10 13:22:53,Trail Running,2020-05-10 13:22:53,False,BÃ¸ Trail Running,14.84,"1,309",01:25:35,155,177,3.7,159,201,0 days 00:05:46,0 days 00:03:28,556,543,1.09,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:25:35,0:00,7.0,0:00,No,00:00.00,1,0.0,16,16,16,7,garmin,0
2020-05-08 15:45:24,Running,2020-05-08 15:45:24,False,Oslo Running,12.48,982,01:02:33,154,172,3.6,169,225,0 days 00:05:01,0 days 00:03:38,226,239,1.17,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:02:33,0:00,16.0,0:00,No,02:04.64,13,0.0,15,15,15,7,garmin,0
2020-05-07 14:23:56,Running,2020-05-07 14:23:56,False,Oslo Running,20.32,"1,859",02:04:40,153,197,4.0,156,216,0 days 00:06:08,0 days 00:03:38,406,384,1.03,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,2:04:40,0:00,16.0,0:00,No,01:39.50,22,0.0,14,14,14,7,garmin,0
2020-05-05 16:13:03,Trail Running,2020-05-05 16:13:03,False,Oslo Trail Running,13.51,"1,130",01:10:04,158,181,3.9,162,208,0 days 00:05:11,0 days 00:03:06,403,395,1.19,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:10:04,0:00,12.0,0:00,No,00:00.00,1,0.0,11,11,11,7,garmin,0
2020-05-04 16:53:44,Trail Running,2020-05-04 16:53:44,False,Oslo Trail Running,7.33,663,01:08:47,128,157,2.2,129,229,0 days 00:09:23,0 days 00:03:46,219,215,0.83,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:08:47,0:00,15.0,0:00,No,08:10.80,3,0.0,14,14,14,7,garmin,0
2020-05-03 10:26:01,Mountain Biking,2020-05-03 10:26:01,False,Oslo Mountain Biking,26.92,"1,313",02:40:29,119,154,2.4,0,0,10.1,41.8,815,822,0.0,0.0,0.0,0,0,0,0.0,0,0,0,88.4,3.2,0,2:40:29,0:00,15.0,0:00,No,07:10.23,6,0.0,18,18,18,7,garmin,0
2020-05-02 12:34:59,Trail Running,2020-05-02 12:34:59,False,Oslo Trail Running,11.73,"1,057",01:11:01,152,177,3.4,162,224,0 days 00:06:03,0 days 00:03:29,364,361,1.02,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:11:01,0:00,14.0,0:00,No,00:00.00,1,0.0,13,13,13,7,garmin,0
2020-04-30 14:45:36,Running,2020-04-30 14:45:36,False,Oslo Running,13.28,909,01:04:13,149,176,3.3,172,193,0 days 00:04:50,0 days 00:03:28,186,196,1.2,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:04:13,0:00,12.0,0:00,No,00:02.00,15,0.0,13,13,13,7,garmin,0
2020-04-29 15:37:53,Running,2020-04-29 15:37:53,False,Oslo Running,7.27,821,01:07:16,142,171,2.8,135,241,0 days 00:09:15,0 days 00:06:17,218,214,0.8,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:07:16,0:00,11.0,0:00,No,03:37.98,5,0.0,17,17,17,7,garmin,0
2020-04-28 16:15:01,Running,2020-04-28 16:15:01,False,Oslo Running,18.48,"1,333",01:29:58,156,182,4.1,173,222,0 days 00:04:52,0 days 00:03:36,231,233,1.19,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:29:58,0:00,11.0,0:00,No,02:31.77,19,0.0,25,25,25,7,garmin,0
2020-04-27 16:31:38,Running,2020-04-27 16:31:38,False,Oslo Running,7.03,549,00:39:27,143,162,2.4,165,216,0 days 00:05:37,0 days 00:04:12,124,132,1.08,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,39:27,0:00,9.0,0:00,No,00:07.99,8,0.0,17,17,17,7,garmin,0
2020-04-25 08:05:48,Trail Running,2020-04-25 08:05:48,False,Oslo Trail Running,47.25,"4,066",05:38:35,155,182,5.0,158,232,0 days 00:07:10,0 days 00:03:55,"1,904","1,907",0.88,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,5:38:35,0:00,10.0,0:00,No,00:00.00,1,0.0,21,21,21,7,garmin,0
2020-04-24 17:27:23,Trail Running,2020-04-24 17:27:23,False,Oslo Trail Running,7.30,702,01:05:00,135,161,2.4,139,235,0 days 00:08:54,0 days 00:04:52,215,217,0.8,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:05:00,0:00,14.0,0:00,No,00:17.99,9,0.0,16,16,16,7,garmin,0
2020-04-23 17:12:47,Running,2020-04-23 17:12:47,False,Oslo Running,9.12,755,00:49:22,152,174,3.3,161,232,0 days 00:05:25,0 days 00:04:08,137,146,1.15,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,49:22,0:00,19.0,0:00,No,00:38.67,10,0.0,19,19,19,7,garmin,0
2020-04-22 15:04:29,Cycling,2020-04-22 15:04:29,False,Oslo Cycling,39.43,"1,060",01:26:04,138,173,3.0,0,0,27.5,49.5,544,533,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:26:04,0:00,21.0,0:00,No,08:57.24,8,0.0,17,17,17,7,garmin,0
2020-04-21 19:15:36,Trail Running,2020-04-21 19:15:36,False,Oslo Trail Running,7.21,663,01:07:31,128,156,2.1,137,230,0 days 00:09:22,0 days 00:03:53,203,206,0.77,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:07:31,0:00,14.0,0:00,No,01:29.45,8,0.0,13,13,13,7,garmin,0
2020-04-21 16:09:11,Cycling,2020-04-21 16:09:11,False,Oslo Cycling,28.12,780,01:14:21,128,155,2.2,0,0,22.7,53.4,701,667,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:14:21,0:00,21.0,0:00,No,06:19.69,6,0.0,12,12,12,7,garmin,0
2020-04-20 16:05:27,Running,2020-04-20 16:05:27,False,Oslo Running,14.00,"1,028",01:11:50,152,181,3.4,168,196,0 days 00:05:08,0 days 00:03:26,161,172,1.15,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:11:50,0:00,18.0,0:00,No,01:25.02,18,0.0,14,14,14,7,garmin,0
2020-04-18 17:05:53,Running,2020-04-18 17:05:53,False,Oslo Running,7.32,668,01:12:18,128,149,2.1,127,225,0 days 00:09:52,0 days 00:04:21,216,213,0.8,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:12:18,0:00,12.0,0:00,No,00:00.00,1,0.0,17,17,17,7,garmin,0
2020-04-18 11:24:55,Mountain Biking,2020-04-18 11:24:55,False,Oslo Mountain Biking,22.78,"1,419",02:46:07,121,152,2.4,0,0,8.2,39.6,764,649,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,2:46:07,0:00,13.0,0:00,No,20:38.53,5,0.0,16,16,16,7,garmin,0
2020-04-17 14:24:52,Trail Running,2020-04-17 14:24:52,False,Oslo Trail Running,11.01,926,01:01:56,153,178,3.5,159,224,0 days 00:05:37,0 days 00:03:13,341,346,1.12,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:01:56,0:00,12.0,0:00,No,00:04.08,12,0.0,12,12,12,7,garmin,0
2020-04-15 15:10:17,Trail Running,2020-04-15 15:10:17,False,Oslo Trail Running,17.26,"1,510",01:39:04,159,181,4.3,163,245,0 days 00:05:44,0 days 00:03:15,510,513,1.07,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:39:04,0:00,15.0,0:00,No,01:10.32,18,0.0,15,15,15,7,garmin,0
2020-04-14 16:17:22,Running,2020-04-14 16:17:22,False,Oslo Running,10.10,799,00:51:35,154,174,3.3,173,224,0 days 00:05:06,0 days 00:04:05,151,147,1.14,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,51:35,0:00,10.0,0:00,No,00:00.00,1,0.0,15,15,15,7,garmin,0
2020-04-13 12:56:53,Mountain Biking,2020-04-13 12:56:53,False,Oslo Mountain Biking,26.24,"1,442",03:14:20,114,145,2.2,0,0,8.1,36.9,789,853,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,3:14:20,0:00,10.0,0:00,No,05:16.38,6,0.0,16,16,16,7,garmin,0
2020-04-12 17:20:44,Running,2020-04-12 17:20:44,False,Oslo Running,7.23,632,01:09:59,126,145,2.0,135,213,0 days 00:09:40,0 days 00:06:19,216,219,0.77,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:09:59,0:00,12.0,0:00,No,00:00.00,1,0.0,15,15,15,7,garmin,0
2020-04-12 12:58:54,Running,2020-04-12 12:58:54,False,Oslo Running,17.14,"1,409",01:50:16,144,181,3.4,154,211,0 days 00:06:26,0 days 00:03:12,656,654,1.01,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:50:16,0:00,10.0,0:00,No,00:00.00,1,0.0,13,13,13,7,garmin,0
2020-04-10 10:09:12,Running,2020-04-10 10:09:12,False,Oslo Running,16.63,"1,420",01:28:04,164,203,4.8,157,197,0 days 00:05:18,0 days 00:03:24,174,76,1.16,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:28:04,0:00,11.0,0:00,No,02:02.43,17,0.0,14,14,14,7,garmin,0
2020-04-09 12:46:37,Cycling,2020-04-09 12:46:37,False,Oslo Cycling,34.40,"1,786",03:39:46,117,164,2.6,0,0,9.4,48.7,834,671,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,3:39:46,0:00,12.0,0:00,No,13:38.03,7,0.0,20,20,20,7,garmin,0
2020-04-08 10:24:45,Running,2020-04-08 10:24:45,False,Oslo Running,10.59,890,00:58:39,153,173,3.4,164,191,0 days 00:05:32,0 days 00:03:39,284,277,1.1,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,58:39,0:00,11.0,0:00,No,00:00.00,1,0.0,19,19,19,7,garmin,0
2020-04-07 16:29:04,Running,2020-04-07 16:29:04,False,Oslo Running,11.21,974,01:00:48,157,175,3.8,164,201,0 days 00:05:25,0 days 00:04:08,211,214,1.12,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:48,0:00,16.0,0:00,No,00:00.00,1,0.0,16,16,16,7,garmin,0
2020-04-06 17:44:18,Running,2020-04-06 17:44:18,False,BÃ¦rum Running,7.01,623,00:59:38,131,169,2.2,142,235,0 days 00:08:30,0 days 00:03:51,200,198,0.83,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,59:38,0:00,12.0,0:00,No,00:00.00,1,0.0,14,14,14,7,garmin,0
2020-04-06 15:52:45,Running,2020-04-06 15:52:45,False,Oslo Running,13.54,"1,022",01:06:00,158,190,4.0,165,195,0 days 00:04:52,0 days 00:03:27,190,198,1.22,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:06:00,0:00,14.0,0:00,No,00:06.70,17,0.0,14,14,14,7,garmin,0
2020-04-04 10:05:26,Running,2020-04-04 10:05:26,False,Oslo Running,31.03,"2,956",04:03:58,146,178,4.7,135,245,0 days 00:07:52,0 days 00:04:16,"1,344","1,317",0.94,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,4:03:58,0:00,8.0,0:00,No,00:00.00,1,0.0,14,14,14,7,garmin,0
2020-04-03 17:26:48,Running,2020-04-03 17:26:48,False,Oslo Running,9.51,720,01:07:25,128,160,2.6,140,205,0 days 00:07:06,0 days 00:03:35,319,319,0.99,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:07:25,0:00,10.0,0:00,No,02:52.76,11,0.0,13,13,13,7,garmin,0
2020-04-02 16:52:07,Running,2020-04-02 16:52:07,False,Oslo Running,11.61,954,01:07:08,150,172,3.3,159,224,0 days 00:05:47,0 days 00:03:41,382,386,1.09,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:07:08,0:00,10.0,0:00,No,00:00.00,1,0.0,15,15,15,7,garmin,0
2020-04-01 17:55:38,Running,2020-04-01 17:55:38,False,BÃ¦rum Running,8.20,649,01:10:45,125,153,2.2,138,219,0 days 00:08:38,0 days 00:05:30,224,220,0.84,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:10:45,0:00,12.0,0:00,No,00:00.00,1,0.0,11,11,11,7,garmin,0
