,index,date,activity_type,date.1,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
55,325,2020-06-06 13:29:34,Running,2020-06-06 13:29:34,False,Longmont Running,10.0,"1,046",01:45:23,133,154,2.6,154,199,0 days 00:10:32,0 days 00:07:53,387,318,0.99,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:45:23,0:00,82.4,0:00,No,00:02.85,11,0.0,14,14,14,12,garmin,0,38.7,0.6584158415841584,8.354430379746836,5.69620253164557,8.35465478607561,12.689024562310324
56,326,2020-06-06 06:24:26,Running,2020-06-06 06:24:26,False,Boulder Running,6.04,849,01:36:49,115,166,2.4,112,249,0 days 00:16:01,0 days 00:06:03,1864,"1,824",0.87,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:36:49,0:00,68.0,0:00,No,00:42.15,7,0.0,14,14,14,12,garmin,0,308.6092715231788,0.5693069306930693,5.494276795005203,3.746097814776275,5.5036537146033355,9.66728739434673
57,327,2020-06-05 19:10:28,Running,2020-06-05 19:10:28,False,Longmont Running,4.0,381,00:37:42,127,138,1.8,171,191,0 days 00:09:25,0 days 00:07:55,125,102,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,37:42,0:00,78.8,0:00,No,00:02.44,5,0.0,13,13,13,12,garmin,0,31.25,0.6287128712871287,9.345132743362832,6.371681415929204,9.345296418937393,14.864172256892546
58,328,2020-06-05 08:18:04,Running,2020-06-05 08:18:04,False,Longmont Running,10.26,"1,122",01:27:45,148,170,3.3,177,193,0 days 00:08:33,0 days 00:06:59,292,289,1.06,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:27:45,0:00,75.2,0:00,No,02:00.82,11,0.0,16,16,16,12,garmin,0,28.460038986354775,0.7326732673267327,10.292397660818713,7.017543859649122,10.292547176430974,14.047936011074707
59,329,2020-06-04 13:00:44,Running,2020-06-04 13:00:44,False,Longmont Running,2.21,282,00:18:51,153,170,2.7,180,191,0 days 00:08:31,0 days 00:07:13,118,128,1.04,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,18:51,0:00,80.6,0:00,No,01:42.79,3,0.0,16,16,16,12,garmin,0,53.39366515837104,0.7574257425742574,10.332681017612524,7.045009784735812,10.333209321183759,13.642537796595551
60,330,2020-06-04 07:48:51,Running,2020-06-04 07:48:51,False,Longmont Running,10.11,"1,231",01:31:57,147,162,3.2,172,191,0 days 00:09:06,0 days 00:07:50,249,223,1.03,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:31:57,0:00,73.4,0:00,No,01:02.88,11,0.0,17,17,17,12,garmin,0,24.629080118694365,0.7277227722772277,9.67032967032967,6.593406593406594,9.670434875591058,13.28862479502989
61,331,2020-06-03 11:53:23,Running,2020-06-03 11:53:23,False,Longmont Running,3.69,406,00:31:13,140,152,2.4,173,187,0 days 00:08:28,0 days 00:07:23,69,72,1.1,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,31:13,0:00,87.8,0:00,No,05:29.46,4,0.0,17,17,17,12,garmin,0,18.69918699186992,0.693069306930693,10.393700787401574,7.086614173228346,10.393765967716867,14.996719467705766
62,332,2020-06-02 07:22:14,Running,2020-06-02 07:22:14,False,Longmont Running,8.2,837,01:10:07,142,160,2.9,173,223,0 days 00:08:33,0 days 00:06:44,174,174,1.09,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:10:07,0:00,75.2,0:00,No,01:36.57,9,0.0,18,18,18,12,garmin,0,21.219512195121954,0.7029702970297029,10.292397660818713,7.017543859649122,10.292480777415921,14.641416317169128
63,334,2020-05-31 11:55:25,Running,2020-05-31 11:55:25,False,Boulder Running,8.31,"1,245",02:00:27,140,174,3.2,119,229,0 days 00:14:29,0 days 00:07:21,1496,"1,440",0.9,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:00:27,0:00,86.0,0:00,No,02:39.23,9,0.0,16,16,16,12,garmin,0,180.0240673886883,0.693069306930693,6.075949367088608,4.142692750287687,6.079479989575098,8.7718211278155
64,336,2020-05-30 06:56:31,Running,2020-05-30 06:56:31,False,Jefferson County Running,18.0,"2,749",04:08:11,148,178,4.4,130,249,0 days 00:13:47,0 days 00:06:21,3491,"3,491",0.9,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:08:11,0:00,71.6,0:00,No,00:02.52,19,0.0,20,20,20,12,garmin,0,193.94444444444446,0.7326732673267327,6.384522370012092,4.353083434099154,6.3888280211909105,8.719886893787594
65,337,2020-05-29 08:08:45,Running,2020-05-29 08:08:45,False,Longmont Running,6.2,737,00:55:32,148,175,3.1,170,226,0 days 00:08:57,0 days 00:07:03,154,138,1.06,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,55:32,0:00,69.8,0:00,No,01:32.15,7,0.0,16,16,16,12,garmin,0,24.838709677419356,0.7326732673267327,9.832402234636872,6.703910614525141,9.83251103177111,13.42004884066057
66,338,2020-05-28 15:20:48,Running,2020-05-28 15:20:48,False,Longmont Running,8.0,"1,008",01:16:54,151,166,3.4,161,187,0 days 00:09:36,0 days 00:06:42,164,161,1.04,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:16:54,0:00,77.0,0:00,No,00:01.57,9,0.0,14,14,14,12,garmin,0,20.5,0.7475247524752475,9.166666666666666,6.25,9.166735757381144,12.262785582721795
67,340,2020-05-24 08:02:20,Running,2020-05-24 08:02:20,False,Boulder County Running,17.5,"2,196",04:07:09,124,163,3.3,138,241,0 days 00:14:07,0 days 00:08:39,2740,"2,749",0.83,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:07:09,0:00,48.2,0:00,No,05:23.36,18,0.0,16,16,16,12,garmin,0,156.57142857142858,0.6138613861386139,6.233766233766233,4.250295159386068,6.236506433741065,10.15947015819109
68,341,2020-05-23 06:23:48,Running,2020-05-23 06:23:48,False,Boulder County Running,24.03,"3,236",06:12:18,127,182,4.0,117,246,0 days 00:15:30,0 days 00:06:10,5023,"5,036",0.88,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,6:12:18,0:00,57.2,0:00,No,00:14.90,25,0.0,15,15,15,12,garmin,0,209.03037869330004,0.6287128712871287,5.677419354838709,3.870967741935484,5.681866710693829,9.037299807560265
69,342,2020-05-22 17:18:31,Running,2020-05-22 17:18:31,False,Longmont Running,6.0,687,00:51:46,147,163,3.1,170,187,0 days 00:08:37,0 days 00:06:42,148,144,1.1,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,51:46,0:00,78.8,0:00,No,00:02.09,7,0.0,0,0,0,12,garmin,0,24.666666666666668,0.7277227722772277,10.212765957446807,6.963249516441006,10.212877403347667,14.034022010042372
70,343,2020-05-21 11:29:57,Running,2020-05-21 11:29:57,False,Longmont Running,6.48,810,01:01:12,148,168,3.2,163,228,0 days 00:09:27,0 days 00:02:54,187,180,1.05,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:01:12,0:00,77.0,0:00,No,00:14.67,12,0.0,19,19,19,12,garmin,0,28.858024691358022,0.7326732673267327,9.312169312169312,6.34920634920635,9.312308398029556,12.710042543256556
71,345,2020-05-19 08:32:53,Running,2020-05-19 08:32:53,False,Longmont Running,6.01,629,00:50:35,143,159,2.7,176,185,0 days 00:08:25,0 days 00:07:35,115,105,1.08,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,50:35,0:00,69.8,0:00,No,00:03.39,7,0.0,20,20,20,12,garmin,0,19.13477537437604,0.7079207920792079,10.455445544554454,7.128712871287129,10.455514202375198,14.769327754404127
72,347,2020-05-17 11:16:28,Running,2020-05-17 11:16:28,False,Longmont Running,1.7,215,00:16:37,143,157,2.2,178,187,0 days 00:09:46,0 days 00:08:44,23,20,0.93,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,16:37,0:00,73.4,0:00,No,06:20.72,2,0.0,16,16,16,12,garmin,0,13.529411764705882,0.7079207920792079,9.010238907849828,6.143344709897611,9.010268487673596,12.727791849720743
73,348,2020-05-17 07:08:49,Running,2020-05-17 07:08:49,False,Boulder County Running,17.57,"2,152",03:38:16,138,162,3.7,150,246,0 days 00:12:25,0 days 00:07:35,2064,"2,060",0.86,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:38:16,0:00,53.6,0:00,No,05:19.54,18,0.0,18,18,18,12,garmin,0,117.47296528173023,0.6831683168316832,7.0872483221476505,4.832214765100671,7.089002210474655,10.376655409535363
74,349,2020-05-16 06:42:07,Running,2020-05-16 06:42:07,False,Boulder Running,17.01,"2,587",04:51:43,128,181,3.7,110,249,0 days 00:17:09,0 days 00:07:32,5535,"5,515",0.85,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:51:43,0:00,55.4,0:00,No,00:03.05,18,0.0,16,16,16,12,garmin,0,325.39682539682536,0.6336633663366337,5.131195335276968,3.4985422740524785,5.1409303261814605,8.113030671005117
75,351,2020-05-15 09:58:57,Running,2020-05-15 09:58:57,False,Longmont Running,5.51,591,00:47:13,142,162,2.8,175,214,0 days 00:08:34,0 days 00:07:26,141,135,1.07,9.1,9.9,233,49.2% L / 50.8% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,47:13,0:00,68.0,0:00,No,03:57.15,6,0.0,30,13,39,12,garmin,0,25.58983666061706,0.7029702970297029,10.27237354085603,7.003891050583658,10.272494184776072,14.61298468538568
76,352,2020-05-14 12:04:24,Running,2020-05-14 12:04:24,False,Longmont Running,5.35,628,00:46:52,146,163,3.1,175,201,0 days 00:08:45,0 days 00:07:30,157,138,1.06,8.9,9.6,236,49.5% L / 50.5% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,46:52,0:00,71.6,0:00,No,03:07.64,6,0.0,32,14,41,12,garmin,0,29.345794392523366,0.7227722772277227,10.057142857142855,6.857142857142857,10.057298190656223,13.914892017209295
77,354,2020-05-12 09:55:46,Running,2020-05-12 09:55:46,False,Longmont Running,5.83,753,00:51:19,153,166,3.4,179,191,0 days 00:08:49,0 days 00:08:10,144,138,1.02,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,51:19,0:00,59.0,0:00,No,07:11.62,6,0.0,16,16,16,12,garmin,0,24.69982847341338,0.7574257425742574,9.98109640831758,6.805293005671078,9.981205619198056,13.177800882862792
78,358,2020-05-08 06:46:12,Running,2020-05-08 06:46:12,False,Boulder County Running,10.2,"1,404",01:31:37,161,182,4.4,177,206,0 days 00:08:59,0 days 00:06:12,1024,"1,007",1.01,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:31:37,0:00,44.6,0:00,No,01:37.20,11,0.0,14,14,14,12,garmin,0,100.39215686274511,0.7970297029702971,9.795918367346939,6.679035250463823,9.797688915082453,12.29275255184258
79,359,2020-05-07 08:42:14,Running,2020-05-07 08:42:14,False,Longmont Running,5.01,619,00:41:46,151,162,3.1,179,204,0 days 00:08:21,0 days 00:06:15,194,180,1.08,8.3,9.1,232,49.3% L / 50.7% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,41:46,0:00,66.2,0:00,No,00:03.16,6,0.0,31,19,44,12,garmin,0,38.72255489021956,0.7475247524752475,10.538922155688622,7.185628742514971,10.53920556918285,14.098804801158513
80,361,2020-05-05 08:25:51,Running,2020-05-05 08:25:51,False,Longmont Running,5.01,513,00:40:51,142,154,2.7,180,205,0 days 00:08:10,0 days 00:06:44,98,79,1.1,8.3,9.3,228,49.8% L / 50.2% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,40:51,0:00,59.0,0:00,No,00:02.95,6,0.0,33,15,42,12,garmin,0,19.560878243512974,0.7029702970297029,10.775510204081632,7.346938775510204,10.77558415017099,15.328647875595355
81,363,2020-05-03 08:29:43,Running,2020-05-03 08:29:43,False,Boulder County Running,9.2,"1,223",01:39:36,145,170,3.5,155,249,0 days 00:10:50,0 days 00:07:01,1532,"1,555",0.95,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:39:36,0:00,60.8,0:00,No,01:36.26,10,0.0,15,15,15,12,garmin,0,166.52173913043478,0.7178217821782178,8.123076923076923,5.538461538461538,8.127115763066215,11.321912994064657
82,374,2020-04-24 08:56:25,Running,2020-04-24 08:56:25,False,Longmont Running,4.01,512,00:30:51,164,187,3.6,182,234,0 days 00:07:42,0 days 00:07:10,69,56,1.15,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,30:51,0:00,59.0,0:00,No,00:02.25,5,0.0,18,18,18,12,garmin,0,17.206982543640898,0.8118811881188119,11.428571428571427,7.792207792207792,11.428632116510505,14.076729802043426
83,375,2020-04-23 11:32:11,Running,2020-04-23 11:32:11,False,Longmont Running,4.05,468,00:33:32,146,161,2.8,179,237,0 days 00:08:17,0 days 00:06:50,102,89,1.09,8.5,9.3,232,49.4% L / 50.6% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,33:32,0:00,73.4,0:00,No,00:24.04,5,0.0,33,15,41,12,garmin,0,25.185185185185187,0.7227722772277227,10.62374245472837,7.2434607645875255,10.623863310534604,14.698769785808151
84,376,2020-04-21 07:48:25,Running,2020-04-21 07:48:25,False,Longmont Running,4.01,439,00:34:21,141,151,2.5,179,224,0 days 00:08:34,0 days 00:07:33,72,56,1.05,8.7,9.4,231,49.4% L / 50.6% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,34:21,0:00,59.0,0:00,No,00:03.70,5,0.0,33,18,39,12,garmin,0,17.955112219451372,0.698019801980198,10.27237354085603,7.003891050583658,10.272432935591837,14.71653512758547
85,379,2020-04-18 08:40:50,Running,2020-04-18 08:40:50,False,Longmont Running,10.01,"1,190",01:26:51,151,165,3.5,179,255,0 days 00:08:41,0 days 00:07:33,266,266,1.04,8.7,9.3,234,49.1% L / 50.9% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:26:51,0:00,53.6,0:00,No,00:03.94,11,0.0,32,14,43,12,garmin,0,26.573426573426573,0.7475247524752475,10.134357005758156,6.90978886756238,10.134485354237246,13.557391003681614
86,380,2020-04-15 11:34:13,Running,2020-04-15 11:34:13,False,Longmont Running,3.56,373,00:28:57,143,166,2.5,180,256,0 days 00:08:09,0 days 00:06:33,135,125,1.1,8.4,9.4,225,49.0% L / 51.0% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,28:57,0:00,66.2,0:00,No,04:11.32,4,0.0,33,17,42,12,garmin,0,37.92134831460674,0.7079207920792079,10.797546012269937,7.361963190184048,10.797824489161998,15.252870956718349
87,381,2020-04-14 09:43:27,Running,2020-04-14 09:43:27,False,Longmont Running,4.0,506,00:34:01,154,176,3.2,180,189,0 days 00:08:30,0 days 00:07:21,131,131,1.05,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,34:01,0:00,57.2,0:00,No,00:02.17,5,0.0,20,20,20,12,garmin,0,32.75,0.7623762376237624,10.352941176470587,7.0588235294117645,10.353140328317002,13.5800931579223
88,386,2020-04-10 07:26:14,Running,2020-04-10 07:26:14,False,Longmont Running,3.43,461,00:28:51,160,184,3.3,180,191,0 days 00:08:25,0 days 00:07:04,174,167,1.06,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,28:51,0:00,51.8,0:00,No,03:21.78,4,0.0,19,19,19,12,garmin,0,50.72886297376093,0.7920792079207921,10.455445544554454,7.128712871287129,10.455928097463651,13.20060922304786
89,387,2020-04-09 11:52:52,Running,2020-04-09 11:52:52,False,Longmont Running,3.19,349,00:25:04,146,161,2.6,181,189,0 days 00:07:52,0 days 00:07:12,131,118,1.13,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,25:04,0:00,66.2,0:00,No,01:19.56,4,0.0,15,15,15,12,garmin,0,41.06583072100314,0.7227722772277227,11.1864406779661,7.627118644067797,11.186779014379168,15.477598362360219
90,389,2020-04-07 09:02:54,Running,2020-04-07 09:02:54,False,Longmont Running,3.11,316,00:28:30,130,155,2.0,178,187,0 days 00:09:10,0 days 00:07:27,125,98,0.99,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,28:30,0:00,68.0,0:00,No,00:48.25,4,0.0,0,0,0,12,garmin,0,40.19292604501608,0.6435643564356436,9.6,6.545454545454546,9.600278141856366,14.917355266576815
91,391,2020-04-05 10:53:03,Running,2020-04-05 10:53:03,False,Longmont Running,6.21,678,00:59:08,138,158,2.5,171,185,0 days 00:09:32,0 days 00:07:17,121,98,0.99,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,59:08,0:00,71.6,0:00,No,01:46.00,7,0.0,16,16,16,12,garmin,0,19.484702093397747,0.6831683168316832,9.23076923076923,6.293706293706294,9.230832083784158,13.51179768785797
92,393,2020-04-04 08:43:41,Running,2020-04-04 08:43:41,False,Boulder County Running,10.84,"1,380",01:51:41,149,162,3.4,174,241,0 days 00:10:18,0 days 00:06:56,1093,"1,079",0.9,10.1,9.2,259,48.9% L / 51.1% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:51:41,0:00,51.8,0:00,No,07:13.71,11,0.0,32,14,44,12,garmin,0,100.83025830258303,0.7376237623762376,8.543689320388347,5.825242718446601,8.545247041754369,11.584831559962298
93,395,2020-04-02 10:07:55,Running,2020-04-02 10:07:55,False,Longmont Running,3.24,422,00:28:39,150,164,3.0,176,185,0 days 00:08:51,0 days 00:07:51,72,75,1.04,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,28:39,0:00,50.0,0:00,No,02:01.66,4,0.0,14,14,14,12,garmin,0,22.22222222222222,0.7425742574257426,9.943502824858758,6.779661016949153,9.943590892144192,13.390702401420844
94,399,2020-03-31 08:08:45,Running,2020-03-31 08:08:45,False,Longmont Running,3.24,361,00:26:14,145,167,2.6,182,233,0 days 00:08:07,0 days 00:06:56,125,118,1.1,8.1,9.0,232,49.6% L / 50.4% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,26:14,0:00,62.6,0:00,No,01:56.23,4,0.0,33,19,41,12,garmin,0,38.58024691358025,0.7178217821782178,10.84188911704312,7.392197125256673,10.842178538902651,15.104276309367831
95,403,2020-03-28 08:44:06,Running,2020-03-28 08:44:06,False,Longmont Running,10.07,"1,126",01:31:35,144,157,3.1,175,211,0 days 00:09:06,0 days 00:07:25,246,253,1.02,8.3,8.6,239,49.6% L / 50.4% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:31:35,0:00,57.2,0:00,No,00:36.09,11,0.0,32,19,38,12,garmin,0,24.42899702085402,0.7128712871287128,9.67032967032967,6.593406593406594,9.670433173198637,13.56546875684809
96,404,2020-03-27 10:22:41,Running,2020-03-27 10:22:41,False,Longmont Running,3.0,341,00:24:49,148,156,2.6,181,208,0 days 00:08:16,0 days 00:07:27,52,43,1.07,8.2,9.0,233,49.6% L / 50.4% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:49,0:00,64.4,0:00,No,00:02.19,4,0.0,30,17,37,12,garmin,0,17.333333333333332,0.7326732673267327,10.645161290322578,7.258064516129031,10.645218651414911,14.529284916120352
97,407,2020-03-26 08:06:56,Running,2020-03-26 08:06:56,False,Longmont Running,3.21,383,00:26:52,150,163,2.8,179,201,0 days 00:08:22,0 days 00:07:29,59,52,1.08,8.1,8.9,239,49.2% L / 50.8% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,26:52,0:00,50.0,0:00,No,01:50.62,4,0.0,31,18,39,12,garmin,0,18.38006230529595,0.7425742574257426,10.51792828685259,7.171314741035856,10.517992014077574,14.164229245624467
98,410,2020-03-24 09:10:43,Running,2020-03-24 09:10:43,False,Longmont Running,3.01,310,00:23:17,147,157,2.6,181,256,0 days 00:07:44,0 days 00:06:51,79,59,1.15,7.8,9.2,228,49.4% L / 50.6% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,23:17,0:00,60.8,0:00,No,00:03.65,4,0.0,31,23,38,12,garmin,0,26.245847176079735,0.7277227722772277,11.379310344827585,7.758620689655173,11.379450929058681,15.637068623604446
99,414,2020-03-21 08:22:38,Running,2020-03-21 08:22:38,False,Longmont Running,8.23,882,01:07:25,151,166,3.3,181,224,0 days 00:08:11,0 days 00:06:56,240,220,1.1,7.9,8.8,236,48.5% L / 51.5% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:07:25,0:00,44.6,0:00,No,01:59.27,9,0.0,31,18,41,12,garmin,0,29.16160388821385,0.7475247524752475,10.753564154786151,7.3319755600814664,10.753728166206937,14.385782050157625
100,418,2020-03-19 06:33:52,Running,2020-03-19 06:33:52,False,Longmont Running,3.36,379,00:28:24,148,161,2.8,183,215,0 days 00:08:27,0 days 00:07:13,115,102,1.05,8.1,8.7,238,48.9% L / 51.1% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,28:24,0:00,60.8,0:00,No,02:58.85,4,0.0,34,19,46,12,garmin,0,34.226190476190474,0.7326732673267327,10.414201183431953,7.100591715976332,10.414419980091049,14.214275918772918
