date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race
2020-06-08 10:43:18,Cycling,2020-06-08 10:43:18,False,Tazewell County Cycling,7.03,373,01:06:28,0,0,0.0,0,0,6.3,15.1,302,313,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:06:28,0:00,0.0,0:00,No,16:09.94,2,0.0,4,garmin,0
2020-06-07 08:07:01,Running,2020-06-07 08:07:01,False,Morton Running,8.48,"1,143",01:06:46,0,0,0.0,169,177,0 days 00:07:52,0 days 00:07:21,50,50,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:06:46,0:00,0.0,0:00,No,03:42.02,9,0.0,4,garmin,0
2020-06-05 12:07:13,Running,2020-06-05 12:07:13,False,Morton Running,3.77,500,00:31:51,0,0,0.0,169,176,0 days 00:08:27,0 days 00:07:41,27,20,1.13,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,31:51,0:00,0.0,0:00,No,06:16.57,4,0.0,4,garmin,0
2020-06-04 15:56:01,Cycling,2020-06-04 15:56:01,False,Morton Cycling,16.48,931,01:01:33,0,0,0.0,0,0,16.1,28.0,278,270,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:01:33,0:00,0.0,0:00,No,05:42.36,4,0.0,4,garmin,0
2020-06-03 14:11:07,Running,2020-06-03 14:11:07,False,Morton Running,5.00,676,00:38:18,0,0,0.0,168,202,0 days 00:07:39,0 days 00:04:43,31,34,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,38:18,0:00,0.0,0:00,No,00:02.52,6,0.0,4,garmin,0
2020-06-02 19:51:38,Cycling,2020-06-02 19:51:38,False,Morton Cycling,0.52,29,00:03:37.3,0,0,0.0,0,0,8.6,10.5,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:37.3,0:00,0.0,0:00,No,03:37.26,1,0.0,4,garmin,0
2020-06-02 19:39:38,Cycling,2020-06-02 19:39:38,False,Morton Cycling,0.53,21,00:05:21.6,0,0,0.0,0,0,6.0,8.8,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5:21.6,0:00,0.0,0:00,No,05:21.62,1,0.0,4,garmin,0
2020-06-02 11:36:51,Running,2020-06-02 11:36:51,False,Morton Running,6.01,801,00:44:36,0,0,0.0,167,172,0 days 00:07:25,0 days 00:06:28,139,136,1.3,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,44:36,0:00,0.0,0:00,No,00:03.92,7,0.0,4,garmin,0
2020-05-31 12:57:07,Running,2020-05-31 12:57:07,False,Bettendorf Running,1.10,108,00:34:30,0,0,0.0,104,165,0 days 00:31:20,0 days 00:09:45,10,16,0.49,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,34:30,0:00,0.0,0:00,No,02:50.32,2,0.0,4,garmin,0
2020-05-30 15:58:21,Running,2020-05-30 15:58:21,False,East Moline Running,5.01,665,00:36:18,0,0,0.0,168,188,0 days 00:07:15,0 days 00:06:09,125,122,1.32,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:18,0:00,0.0,0:00,No,00:03.81,6,0.0,4,garmin,0
2020-05-30 10:27:59,Running,2020-05-30 10:27:59,False,Davenport Running,7.37,929,01:26:00,0,0,0.0,120,242,0 days 00:11:40,0 days 00:02:45,0,4,1.13,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:26:00,0:00,0.0,0:00,No,05:37.47,8,0.0,4,garmin,0
2020-05-29 13:34:45,Running,2020-05-29 13:34:45,False,Morton Running,4.76,642,00:36:02,0,0,0.0,169,177,0 days 00:07:34,0 days 00:06:38,37,27,1.26,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:02,0:00,0.0,0:00,No,05:39.42,5,0.0,4,garmin,0
2020-05-28 10:06:26,Running,2020-05-28 10:06:26,False,Morton Running,1.04,106,01:14:21,0,0,0.0,117,212,0 days 00:00:00,0 days 00:05:32,14,14,0.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:14:21,0:00,0.0,0:00,No,02:08.17,2,0.0,4,garmin,0
2020-05-27 13:01:35,Running,2020-05-27 13:01:35,False,Morton Running,4.67,622,00:34:55,0,0,0.0,168,178,0 days 00:07:29,0 days 00:06:40,46,46,1.28,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,34:55,0:00,0.0,0:00,No,04:43.99,5,0.0,4,garmin,0
2020-05-26 11:05:40,Running,2020-05-26 11:05:40,False,Morton Running,3.00,403,00:24:09,0,0,0.0,169,205,0 days 00:08:02,0 days 00:05:04,162,27,1.18,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:09,0:00,0.0,0:00,No,00:01.24,4,0.0,4,garmin,0
2020-05-25 14:23:42,Running,2020-05-25 14:23:42,False,Morton Running,6.34,851,00:50:57,0,0,0.0,166,171,0 days 00:08:02,0 days 00:07:32,149,35,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,50:57,0:00,0.0,0:00,No,02:36.95,7,0.0,4,garmin,0
2020-05-22 11:40:24,Running,2020-05-22 11:40:24,False,Morton Running,8.45,"1,128",01:09:32,0,0,0.0,167,174,0 days 00:08:14,0 days 00:07:28,49,48,1.18,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:09:32,0:00,0.0,0:00,No,03:44.77,9,0.0,4,garmin,0
2020-05-21 12:52:16,Running,2020-05-21 12:52:16,False,Morton Running,3.60,479,00:29:17,0,0,0.0,166,172,0 days 00:08:08,0 days 00:06:53,38,28,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,29:17,0:00,0.0,0:00,No,04:53.48,4,0.0,4,garmin,0
2020-05-20 15:08:02,Running,2020-05-20 15:08:02,False,Morton Running,4.40,592,00:35:17,0,0,0.0,167,212,0 days 00:08:01,0 days 00:04:52,34,21,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,35:17,0:00,0.0,0:00,No,03:13.68,5,0.0,4,garmin,0
2020-05-19 11:53:51,Running,2020-05-19 11:53:51,False,Morton Running,2.66,361,00:20:16,0,0,0.0,169,198,0 days 00:07:37,0 days 00:05:41,3,0,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:16,0:00,0.0,0:00,No,05:14.82,3,0.0,4,garmin,0
2020-05-19 11:44:28,Running,2020-05-19 11:44:28,False,Morton Running,0.35,36,00:06:59.0,0,0,0.0,152,191,0 days 00:19:49,0 days 00:07:19,0,0,0.54,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,6:59.0,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2020-05-18 10:14:59,Running,2020-05-18 10:14:59,False,Morton Running,3.80,505,00:31:21,0,0,0.0,168,177,0 days 00:08:15,0 days 00:07:36,33,25,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,31:21,0:00,0.0,0:00,No,06:35.89,4,0.0,4,garmin,0
2020-05-16 10:16:53,Running,2020-05-16 10:16:53,False,Morton Running,1.05,99,01:02:33,0,0,0.0,122,158,0 days 00:59:44,0 days 00:18:40,18,30,0.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:02:33,0:00,0.0,0:00,No,02:42.52,2,0.0,4,garmin,0
2020-05-05 14:13:34,Running,2020-05-05 14:13:34,False,Morton Running,6.00,621,00:46:46,141,153,2.6,170,185,0 days 00:07:47,0 days 00:06:45,28,27,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,46:46,0:00,0.0,0:00,No,00:01.50,7,0.0,4,garmin,0
2020-05-04 10:58:04,Running,2020-05-04 10:58:04,False,Morton Running,4.03,430,00:35:52,134,153,2.0,166,173,0 days 00:08:54,0 days 00:07:46,23,13,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,35:52,0:00,0.0,0:00,No,00:14.52,5,0.0,4,garmin,0
2020-05-03 19:22:11,Cycling,2020-05-03 19:22:11,False,Morton Cycling,4.30,219,00:29:07,0,0,0.0,0,0,8.9,13.5,19,26,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,29:07,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2020-05-01 09:15:08,Running,2020-05-01 09:15:08,False,Morton - 20 x 400,9.96,"1,168",01:14:56,159,178,4.2,172,200,0 days 00:07:32,0 days 00:05:29,48,30,1.24,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:14:56,0:00,0.0,0:00,No,01:02.48,43,0.0,4,garmin,0
2020-04-30 19:13:56,Running,2020-04-30 19:13:56,False,Morton Running,3.77,375,00:33:17,130,141,1.7,170,208,0 days 00:08:50,0 days 00:05:16,52,46,1.07,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,33:17,0:00,0.0,0:00,No,06:30.76,4,0.0,4,garmin,0
2020-04-29 10:14:55,Running,2020-04-29 10:14:55,False,Morton Running,5.23,511,00:43:03,136,146,2.0,171,177,0 days 00:08:14,0 days 00:06:53,561,469,1.15,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,43:03,0:00,0.0,0:00,No,01:57.42,6,0.0,4,garmin,0
2020-04-28 11:27:51,Running,2020-04-28 11:27:51,False,Morton Running,8.26,946,00:59:58,159,185,4.0,172,186,0 days 00:07:16,0 days 00:05:24,125,109,1.29,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,59:58,0:00,0.0,0:00,No,02:01.35,9,0.0,4,garmin,0
2020-04-27 14:08:51,Running,2020-04-27 14:08:51,False,Morton Running,6.01,750,00:47:41,140,161,3.5,169,175,0 days 00:07:56,0 days 00:07:18,32,25,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,47:41,0:00,0.0,0:00,No,00:02.23,7,0.0,4,garmin,0
2020-04-27 10:35:05,Running,2020-04-27 10:35:05,False,Morton Running,1.13,113,01:09:44,0,0,0.0,114,220,0 days 00:00:00,0 days 00:08:14,11,14,0.23,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:09:44,0:00,0.0,0:00,No,06:25.32,2,0.0,4,garmin,0
2020-04-24 14:46:58,Running,2020-04-24 14:46:58,False,Morton Running,8.00,912,00:59:34,158,186,3.7,172,191,0 days 00:07:27,0 days 00:05:25,83,81,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,59:34,0:00,0.0,0:00,No,00:01.89,9,0.0,4,garmin,0
2020-04-23 11:00:06,Running,2020-04-23 11:00:06,False,Morton Running,6.00,638,00:47:43,143,163,2.6,170,177,0 days 00:07:57,0 days 00:07:30,31,30,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,47:43,0:00,0.0,0:00,No,00:03.33,7,0.0,4,garmin,0
2020-04-22 19:09:06,Running,2020-04-22 19:09:06,False,Morton Running,4.84,442,00:42:01,131,143,1.8,171,177,0 days 00:08:41,0 days 00:08:10,21,21,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,42:01,0:00,0.0,0:00,No,07:14.02,5,0.0,4,garmin,0
2020-04-22 10:37:37,Running,2020-04-22 10:37:37,False,Morton Running,1.57,156,01:19:59,0,0,0.0,113,234,0 days 00:50:54,0 days 00:12:30,22,40,0.28,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:19:59,0:00,0.0,0:00,No,32:22.77,2,0.0,4,garmin,0
2020-04-21 11:11:50,Running,2020-04-21 11:11:50,False,Morton Running,9.01,914,01:06:46,152,181,3.6,172,185,0 days 00:07:25,0 days 00:06:17,62,52,1.26,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:06:46,0:00,0.0,0:00,No,00:04.48,10,0.0,4,garmin,0
2020-04-20 10:57:09,Running,2020-04-20 10:57:09,False,Morton Running,2.09,205,01:22:58,0,0,0.0,114,237,0 days 00:39:41,0 days 00:07:35,54,51,0.36,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:22:58,0:00,0.0,0:00,No,04:45.78,3,0.0,4,garmin,0
2020-04-19 14:01:02,Running,2020-04-19 14:01:02,False,Morton Running,8.41,"1,067",01:12:45,153,172,3.2,168,223,0 days 00:08:39,0 days 00:04:45,170,168,1.1,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:12:45,0:00,0.0,0:00,No,03:09.31,9,0.0,4,garmin,0
2020-04-17 13:40:33,Running,2020-04-17 13:40:33,False,Morton Running,8.11,842,00:59:00,156,183,3.6,173,208,0 days 00:07:16,0 days 00:04:32,60,49,1.27,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,59:00,0:00,0.0,0:00,No,01:04.07,9,0.0,4,garmin,0
2020-04-16 09:21:28,Running,2020-04-16 09:21:28,False,Morton Running,4.58,455,00:39:51,135,148,2.2,170,179,0 days 00:08:43,0 days 00:07:53,44,22,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,39:51,0:00,0.0,0:00,No,04:49.88,5,0.0,4,garmin,0
2020-04-14 13:33:28,Running,2020-04-14 13:33:28,False,Morton Running,7.16,894,01:01:43,153,180,3.5,171,212,0 days 00:08:37,0 days 00:04:55,199,202,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:01:43,0:00,0.0,0:00,No,01:05.78,8,0.0,4,garmin,0
2020-04-13 11:19:37,Running,2020-04-13 11:19:37,False,Morton Running,6.02,631,00:48:49,142,154,3.0,171,179,0 days 00:08:07,0 days 00:07:20,33,31,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,48:49,0:00,0.0,0:00,No,00:10.98,7,0.0,4,garmin,0
2020-04-12 11:54:44,Running,2020-04-12 11:54:44,False,Morton Running,12.04,"1,150",01:41:02,141,159,2.9,170,177,0 days 00:08:24,0 days 00:07:40,268,267,1.13,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:41:02,0:00,0.0,0:00,No,00:20.98,13,0.0,4,garmin,0
2020-04-11 10:54:16,Cycling,2020-04-11 10:54:16,False,Morton Cycling,3.20,157,00:25:11,0,0,0.0,0,0,7.6,11.0,21,16,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,25:11,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2020-04-10 10:27:07,Running,2020-04-10 10:27:07,False,Morton Running,7.23,652,00:53:48,150,180,3.9,175,187,0 days 00:07:26,0 days 00:05:38,43,46,1.23,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,53:48,0:00,0.0,0:00,No,02:00.16,8,0.0,4,garmin,0
2020-04-09 10:36:32,Running,2020-04-09 10:36:32,False,Morton Running,5.31,490,00:45:21,135,148,2.3,173,179,0 days 00:08:33,0 days 00:07:23,61,67,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,45:21,0:00,0.0,0:00,No,02:32.39,6,0.0,4,garmin,0
2020-04-08 11:58:13,Running,2020-04-08 11:58:13,False,Morton Running,6.28,695,00:53:55,147,161,3.5,170,177,0 days 00:08:35,0 days 00:07:22,57,57,1.1,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,53:55,0:00,0.0,0:00,No,02:25.32,7,0.0,4,garmin,0
2020-04-07 10:09:31,Running,2020-04-07 10:09:31,False,Morton - Fartlek ladder,8.44,915,01:03:10,164,183,5.0,172,186,0 days 00:07:29,0 days 00:05:34,74,56,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:03:10,0:00,0.0,0:00,No,00:30.00,20,0.0,4,garmin,0
2020-04-05 14:33:43,Running,2020-04-05 14:33:43,False,Tazewell County Running,11.06,"1,182",02:00:51,136,160,3.0,167,237,0 days 00:10:56,0 days 00:06:03,746,738,0.88,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:00:51,0:00,0.0,0:00,No,00:32.08,12,0.0,4,garmin,0
2020-04-03 14:27:22,Running,2020-04-03 14:27:22,False,Morton Running,8.13,901,00:59:47,164,184,5.0,170,179,0 days 00:07:21,0 days 00:05:51,52,49,1.28,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,59:47,0:00,0.0,0:00,No,01:05.38,9,0.0,4,garmin,0
2020-04-02 16:01:08,Running,2020-04-02 16:01:08,False,Tazewell County Running,4.16,520,00:37:42,153,178,3.6,169,186,0 days 00:09:04,0 days 00:06:56,282,280,1.05,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,37:42,0:00,0.0,0:00,No,01:25.95,5,0.0,4,garmin,0
2020-03-31 16:18:00,Running,2020-03-31 16:18:00,False,Morton Running,5.14,695,00:48:33,150,171,3.6,171,202,0 days 00:09:27,0 days 00:05:04,102,108,1.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,48:33,0:00,0.0,0:00,No,01:21.21,6,0.0,4,garmin,0
2020-03-30 16:06:13,Running,2020-03-30 16:06:13,False,Morton Running,4.02,414,00:35:16,135,146,2.3,169,174,0 days 00:08:47,0 days 00:08:07,26,32,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,35:16,0:00,0.0,0:00,No,00:07.71,5,0.0,4,garmin,0
2020-03-29 14:00:52,Running,2020-03-29 14:00:52,False,Morton Running,10.17,"1,365",01:28:46,0,0,0.0,169,176,0 days 00:08:44,0 days 00:07:18,86,77,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:28:46,0:00,0.0,0:00,No,01:20.49,11,0.0,4,garmin,0
2020-03-27 13:59:38,Running,2020-03-27 13:59:38,False,Morton Running,6.06,805,00:42:45,0,0,0.0,173,179,0 days 00:07:04,0 days 00:06:14,41,22,1.31,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,42:45,0:00,0.0,0:00,No,00:24.23,7,0.0,4,garmin,0
2020-03-26 14:27:32,Running,2020-03-26 14:27:32,False,Morton Running,3.54,474,00:28:35,0,0,0.0,170,177,0 days 00:08:05,0 days 00:07:36,30,26,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,28:35,0:00,0.0,0:00,No,04:09.53,4,0.0,4,garmin,0
2020-03-24 12:26:50,Running,2020-03-24 12:26:50,False,Morton - Fartlek 8x3H2E,9.86,"1,296",01:14:12,0,0,0.0,173,198,0 days 00:07:32,0 days 00:05:00,73,60,1.23,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:14:12,0:00,0.0,0:00,No,02:00.00,20,0.0,4,garmin,0
2020-03-23 11:39:55,Running,2020-03-23 11:39:55,False,Morton Running,5.60,757,00:43:28,0,0,0.0,173,184,0 days 00:07:46,0 days 00:07:25,26,22,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,43:28,0:00,0.0,0:00,No,04:38.01,6,0.0,4,garmin,0
2020-03-22 08:49:43,Running,2020-03-22 08:49:43,False,Morton Running,7.05,940,01:01:26,0,0,0.0,170,190,0 days 00:08:43,0 days 00:07:33,75,75,1.08,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:01:26,0:00,0.0,0:00,No,00:24.13,8,0.0,4,garmin,0
2020-03-21 11:06:50,Running,2020-03-21 11:06:50,False,Morton Running,1.27,118,01:10:30,0,0,0.0,116,168,0 days 00:55:25,0 days 00:16:09,0,8,0.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:10:30,0:00,0.0,0:00,No,15:23.32,2,0.0,4,garmin,0
2020-03-20 11:38:30,Running,2020-03-20 11:38:30,False,Morton Running,10.16,"1,359",01:21:04,0,0,0.0,171,186,0 days 00:07:59,0 days 00:06:34,51,48,1.18,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:21:04,0:00,0.0,0:00,No,01:11.09,11,0.0,4,garmin,0
2020-03-19 12:27:34,Running,2020-03-19 12:27:34,False,Morton Running,3.13,415,00:24:19,0,0,0.0,172,190,0 days 00:07:47,0 days 00:06:37,23,14,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:19,0:00,0.0,0:00,No,00:54.41,4,0.0,4,garmin,0
2020-03-17 16:26:15,Running,2020-03-17 16:26:15,False,Morton Running,7.50,"1,011",00:56:32,0,0,0.0,170,179,0 days 00:07:33,0 days 00:07:08,54,54,1.26,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,56:32,0:00,0.0,0:00,No,03:45.82,8,0.0,4,garmin,0
2020-03-16 13:35:38,Running,2020-03-16 13:35:38,False,Morton Running,3.01,396,00:27:07,0,0,0.0,170,178,0 days 00:09:01,0 days 00:08:35,33,29,1.05,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,27:07,0:00,0.0,0:00,No,00:03.39,4,0.0,4,garmin,0
2020-03-15 07:01:16,Running,2020-03-15 07:01:16,False,Madison Running,6.33,853,00:48:43,0,0,0.0,173,183,0 days 00:07:42,0 days 00:06:23,99,118,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,48:43,0:00,0.0,0:00,No,02:12.72,7,0.0,4,garmin,0
2020-03-12 10:37:58,Running,2020-03-12 10:37:58,False,Morton Running,4.38,582,00:36:25,0,0,0.0,169,174,0 days 00:08:19,0 days 00:07:49,31,23,1.14,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:25,0:00,0.0,0:00,No,03:06.04,5,0.0,4,garmin,0
2020-03-11 15:06:25,Running,2020-03-11 15:06:25,False,Morton Running,5.03,670,00:36:34,0,0,0.0,168,177,0 days 00:07:16,0 days 00:06:48,33,25,1.32,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:34,0:00,0.0,0:00,No,00:13.01,6,0.0,4,garmin,0
2020-03-08 15:05:52,Running,2020-03-08 15:05:52,False,Morton Running,3.27,436,00:26:52,0,0,0.0,169,174,0 days 00:08:13,0 days 00:07:40,15,0,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,26:52,0:00,0.0,0:00,No,02:13.05,4,0.0,4,garmin,0
2020-03-07 15:48:34,Running,2020-03-07 15:48:34,False,Morton Running,8.66,"1,163",01:07:42,0,0,0.0,170,175,0 days 00:07:49,0 days 00:07:08,36,33,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:07:42,0:00,0.0,0:00,No,04:55.56,9,0.0,4,garmin,0
2020-03-04 11:23:21,Running,2020-03-04 11:23:21,False,Morton Running,6.16,817,00:53:10,0,0,0.0,168,176,0 days 00:08:38,0 days 00:06:35,600,591,1.11,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,53:10,0:00,0.0,0:00,No,01:13.43,7,0.0,4,garmin,0
2020-03-02 12:11:06,Running,2020-03-02 12:11:06,False,Morton Running,5.03,675,00:37:07,0,0,0.0,171,179,0 days 00:07:23,0 days 00:06:33,32,25,1.28,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,37:07,0:00,0.0,0:00,No,00:13.15,6,0.0,4,garmin,0
2020-03-01 08:47:50,Running,2020-03-01 08:47:50,False,Memphis Running,4.73,626,00:37:54,0,0,0.0,173,182,0 days 00:08:01,0 days 00:05:41,146,146,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,37:54,0:00,0.0,0:00,No,05:33.81,5,0.0,4,garmin,0
2020-02-28 07:38:41,Running,2020-02-28 07:38:41,False,Glen Carbon Running,5.13,692,00:39:22,0,0,0.0,173,221,0 days 00:07:41,0 days 00:04:01,18,18,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,39:22,0:00,0.0,0:00,No,00:54.60,6,0.0,4,garmin,0
2020-02-27 11:16:05,Running,2020-02-27 11:16:05,False,Morton Running,5.08,675,00:36:19,0,0,0.0,172,179,0 days 00:07:09,0 days 00:06:49,33,26,1.31,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:19,0:00,0.0,0:00,No,00:35.40,6,0.0,4,garmin,0
2020-02-26 09:10:24,Running,2020-02-26 09:10:24,False,Washington Running,7.01,946,00:54:36,0,0,0.0,164,169,0 days 00:07:48,0 days 00:06:50,83,84,1.26,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,54:36,0:00,0.0,0:00,No,00:02.52,8,0.0,4,garmin,0
2020-02-23 15:14:31,Running,2020-02-23 15:14:31,False,New York Running,7.49,957,00:59:43,0,0,0.0,167,183,0 days 00:07:58,0 days 00:06:33,322,311,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,59:43,0:00,0.0,0:00,No,03:37.93,8,0.0,4,garmin,0
2020-02-21 13:54:12,Running,2020-02-21 13:54:12,False,Morton Running,5.49,739,00:40:56,0,0,0.0,172,220,0 days 00:07:27,0 days 00:04:40,33,27,1.26,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,40:56,0:00,0.0,0:00,No,03:37.59,6,0.0,4,garmin,0
2020-02-19 13:08:30,Running,2020-02-19 13:08:30,False,Morton Running,5.06,680,00:37:34,0,0,0.0,170,175,0 days 00:07:25,0 days 00:06:57,33,25,1.28,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,37:34,0:00,0.0,0:00,No,00:25.97,6,0.0,4,garmin,0
2020-02-18 09:33:25,Running,2020-02-18 09:33:25,False,Morton Running,4.25,569,00:32:15,0,0,0.0,171,182,0 days 00:07:36,0 days 00:06:23,75,72,1.24,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,32:15,0:00,0.0,0:00,No,01:46.83,5,0.0,4,garmin,0
2020-02-16 13:50:24,Running,2020-02-16 13:50:24,False,Morton Running,6.21,831,00:48:27,0,0,0.0,169,179,0 days 00:07:48,0 days 00:06:46,45,43,1.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,48:27,0:00,0.0,0:00,No,01:26.29,7,0.0,4,garmin,0
