date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_bike_cadence,max_bike_cadence,training_stress_scoreâ,grit,flow,total_strokes,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace
2020-07-18 07:10:35,Walking,2020-07-18 7:10:35,False,Longview Walking,0.72,75,0:16:19,108,119,73,178,22:40,16:14,305,289,0.97,0,0,0,0,0,0,0,0,0,0,16:19,0:00,0,0:00,No,16:18.50,1,0,10,garmin,0,0 days 00:22:40,0 days 00:22:40
2020-07-18 06:23:34,Running,2020-07-18 6:23:34,False,Longview Running,3.16,336,0:37:38,160,176,162,176,11:54,10:12,108,154,0.84,0,0,0,0,0,0,0,0,0,0,1:13:38,0:00,0,0:00,No,01:47.35,4,0,10,garmin,0,0 days 00:11:54,0 days 00:11:54
2020-07-16 19:04:29,Strength Training,2020-07-16 19:04:29,False,Strength,0,57,0:20:02,91,128,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,67,7,20:02,0:00,0,0:00,No,20:01.66,1,0,10,garmin,0,00:00:00,00:00:00
2020-07-16 18:22:10,Running,2020-07-16 18:22:10,False,Longview Running,2.62,285,0:30:01,163,183,162,177,11:29,10:07,157,187,0.86,0,0,0,0,0,0,0,0,0,0,1:6:01:00.000,0:00,0,0:00,No,07:00.72,3,0,10,garmin,0,0 days 00:11:29,0 days 00:11:29
2020-07-15 19:23:53,Treadmill Running,2020-07-15 19:23:53,False,Treadmill Running,2,223,0:22:09,164,182,156,184,11:04,5:48,0,0,0.93,0,0,0,0,0,0,0,0,0,0,22:09,0:00,0,0:00,No,22:08.74,1,0,10,garmin,0,0 days 00:11:04,0 days 00:11:04
2020-07-15 18:30:56,Indoor Cycling,2020-07-15 18:30:56,False,Indoor Cycling,0,264,0:30:01,147,170,0,0,0,0,0,0,0.0,0,0,75,123,0,0,0,2259,0,0,1:6:01:00.000,0:00,0,0:00,No,30:00.70,1,0,10,garmin,0,00:00:00,00:00:00
2020-07-14 18:42:02,Strength Training,2020-07-14 18:42:02,False,Strength,0,50,0:10:08,108,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,1,10:08,0:00,0,0:00,No,10:08.37,1,0,10,garmin,0,00:00:00,00:00:00
2020-07-14 18:06:49,Treadmill Running,2020-07-14 18:06:49,False,Treadmill Running,2.5,304,0:29:32,168,190,147,174,11:48,6:39,0,0,0.93,0,0,0,0,0,0,0,0,0,0,1:5:32,0:00,0,0:00,No,29:31.84,1,0,10,garmin,0,0 days 00:11:48,0 days 00:11:48
2020-07-12 20:34:01,Indoor Cycling,2020-07-12 20:34:01,False,Indoor Cycling,0,254,0:30:01,147,172,0,0,0,0,0,0,0.0,0,0,73,111,0,0,0,2214,0,0,1:6:01:00.000,0:00,0,0:00,No,30:00.66,1,0,10,garmin,0,00:00:00,00:00:00
2020-07-11 06:54:12,Walking,2020-07-11 6:54:12,False,Longview Walking,1,104,0:18:24,118,148,94,170,18:22,11:30,512,535,0.93,0,0,0,0,0,0,0,0,0,0,18:24,0:00,0,0:00,No,00:01.77,2,0,10,garmin,0,0 days 00:18:22,0 days 00:18:22
2020-07-11 06:10:05,Running,2020-07-11 6:10:05,False,Longview Running,2,217,0:24:56,153,169,148,174,12:26,10:14,220,256,0.88,0,0,0,0,0,0,0,0,0,0,1:0:56,0:00,0,0:00,No,00:03.39,3,0,10,garmin,0,0 days 00:12:26,0 days 00:12:26
2020-07-10 18:57:29,Strength Training,2020-07-10 18:57:29,False,Strength,0,231,0:32:35,135,169,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,1,1:8:35,0:00,0,0:00,No,32:34.79,1,0,10,garmin,0,00:00:00,00:00:00
2020-07-10 18:21:24,Treadmill Running,2020-07-10 18:21:24,False,Treadmill Running,2.5,279,0:29:45,154,174,152,172,11:54,8:49,0,0,0.86,0,0,0,0,0,0,0,0,0,0,1:5:45,0:00,0,0:00,No,06:12.43,3,0,10,garmin,0,0 days 00:11:54,0 days 00:11:54
2020-07-09 12:08:10,Indoor Cycling,2020-07-09 12:08:10,False,Indoor Cycling,0,209,0:30:01,129,165,0,0,0,0,0,0,0.0,0,0,79,108,0,0,0,2382,0,0,1:6:01:00.000,0:00,0,0:00,No,30:00.61,1,0,10,garmin,0,00:00:00,00:00:00
2020-07-09 06:47:40,Walking,2020-07-09 6:47:40,False,Longview Walking,0.82,75,0:18:15,94,114,86,136,22:21,16:31,16,13,0.84,0,0,0,0,0,0,0,0,0,0,18:15,0:00,0,0:00,No,18:15.32,1,0,10,garmin,0,0 days 00:22:21,0 days 00:22:21
2020-07-08 12:08:46,Treadmill Running,2020-07-08 12:08:46,False,Treadmill Running,2.7,310,0:30:27,166,189,159,188,11:16,5:38,0,0,0.87,0,0,0,0,0,0,0,0,0,0,1:6:27,0:00,0,0:00,No,30:26.78,1,0,10,garmin,0,0 days 00:11:16,0 days 00:11:16
2020-07-08 06:39:21,Indoor Cycling,2020-07-08 6:39:21,False,Indoor Cycling,0,212,0:30:01,130,184,0,0,0,0,0,0,0.0,0,0,74,119,0,0,0,2240,0,0,1:6:01:00.000,0:00,0,0:00,No,30:00.69,1,0,10,garmin,0,00:00:00,00:00:00
2020-07-07 12:14:04,Treadmill Running,2020-07-07 12:14:04,False,Treadmill Running,2.64,301,0:30:02,164,179,161,176,11:23,6:37,0,0,0.83,0,0,0,0,0,0,0,0,0,0,1:6:02,0:00,0,0:00,No,11:07.87,2,0,10,garmin,0,0 days 00:11:23,0 days 00:11:23
2020-07-06 15:08:16,Indoor Cycling,2020-07-06 15:08:16,False,Indoor Cycling,0,118,0:15:36,133,174,0,0,0,0,0,0,0.0,0,0,80,124,0,0,0,1261,0,0,15:36,0:00,0,0:00,No,15:35.74,1,0,10,garmin,0,00:00:00,00:00:00
2020-07-06 14:03:46,Treadmill Running,2020-07-06 14:03:46,False,Treadmill Running,1.8,181,0:20:38,146,174,160,180,11:28,6:35,0,0,0.81,0,0,0,0,0,0,0,0,0,0,20:38,0:00,0,0:00,No,09:07.81,2,0,10,garmin,0,0 days 00:11:28,0 days 00:11:28
2020-07-04 14:36:11,Walking,2020-07-04 14:36:11,False,Routt County Walking,3.24,301,1:27:46,103,139,84,245,1:3:07:00.000,17:58,46,"1,654",0.72,0,0,0,0,0,0,0,0,0,0,1:27:46,0:00,0,0:00,No,06:14.79,4,0,10,garmin,0,0 days 00:03:07,0 days 00:03:07
2020-07-04 11:49:13,Walking,2020-07-04 11:49:13,False,Walking,0.39,56,0:15:49,95,126,80,155,1:16:46,19:33,0,0,0.49,0,0,0,0,0,0,0,0,0,0,15:49,0:00,0,0:00,No,15:49.50,1,0,10,garmin,0,0 days 00:01:16,0 days 00:01:16
2020-07-02 08:14:57,Walking,2020-07-02 8:14:57,False,Routt County Walking,2.05,294,1:06:28,107,151,68,226,1:8:21,15:42,627,538,0.76,0,0,0,0,0,0,0,0,0,0,1:06:28,0:00,0,0:00,No,01:13.43,3,0,10,garmin,0,0 days 00:08:21,0 days 00:08:21
2020-07-01 12:54:05,Walking,2020-07-01 12:54:05,False,Jackson County Walking,5.66,664,2:24:25,104,137,68,249,1:1:31:00.000,9:24,"1,230",833,0.98,0,0,0,0,0,0,0,0,0,0,2:24:25,0:00,0,0:00,No,13:09.96,6,0,10,garmin,0,0 days 00:01:31,0 days 00:01:31
2020-06-30 17:01:00,Running,2020-06-30 17:01:00,False,Arvada Running,0.25,25,0:02:50,146,155,162,172,11:26,10:29,36,7,0.87,0,0,0,0,0,0,0,0,0,0,2:50.3,0:00,0,0:00,No,02:50.29,1,0,10,garmin,0,0 days 00:11:26,0 days 00:11:26
2020-06-30 16:23:59,Running,2020-06-30 16:23:59,False,Arvada Running,2.76,289,0:30:59,159,169,164,175,11:13,9:39,171,190,0.87,0,0,0,0,0,0,0,0,0,0,1:6:59,0:00,0,0:00,No,08:46.91,3,0,10,garmin,0,0 days 00:11:13,0 days 00:11:13
2020-06-29 07:57:26,Walking,2020-06-29 7:57:26,False,Jefferson County Walking,7.34,813,3:09:22,101,140,70,249,1:1:49,10:48,"1,332","1,299",0.93,0,0,0,0,0,0,0,0,0,0,3:09:22,0:00,0,0:00,No,06:37.75,8,0,10,garmin,0,0 days 00:01:49,0 days 00:01:49
2020-06-28 07:40:32,Walking,2020-06-28 7:40:32,False,Randall County Walking,6.21,656,2:17:53,104,140,85,250,22:13,11:56,636,640,0.91,0,0,0,0,0,0,0,0,0,0,2:17:53,0:00,0,0:00,No,03:58.32,7,0,10,garmin,0,0 days 00:22:13,0 days 00:22:13
2020-06-26 20:10:57,Running,2020-06-26 20:10:57,False,Longview Running,2.28,229,0:28:48,141,165,136,219,12:38,9:55,253,397,0.94,0,0,0,0,0,0,0,0,0,0,1:4:48,0:00,0,0:00,No,04:54.42,3,0,10,garmin,0,0 days 00:12:38,0 days 00:12:38
2020-06-26 05:44:40,Indoor Cycling,2020-06-26 5:44:40,False,Indoor Cycling,0,205,0:30:01,128,163,0,0,0,0,0,0,0.0,0,0,79,122,0,0,0,2375,0,0,1:6:01:00.000,0:00,0,0:00,No,30:00.78,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-25 19:20:21,Running,2020-06-25 19:20:21,False,Longview Running,2.8,283,0:30:01,160,181,166,178,10:44,9:25,226,223,0.9,0,0,0,0,0,0,0,0,0,0,1:6:01:00.000,0:00,0,0:00,No,08:34.11,3,0,10,garmin,0,0 days 00:10:44,0 days 00:10:44
2020-06-25 12:03:50,Running,2020-06-25 12:03:50,False,Longview Running,2.62,268,0:30:08,157,178,153,174,11:29,8:35,394,807,0.92,0,0,0,0,0,0,0,0,0,0,1:6:08,0:00,0,0:00,No,08:00.83,3,0,10,garmin,0,0 days 00:11:29,0 days 00:11:29
2020-06-24 12:02:58,Treadmill Running,2020-06-24 12:02:58,False,Treadmill Running,3,313,0:33:02,159,182,152,174,11:00,6:32,0,0,0.96,0,0,0,0,0,0,0,0,0,0,1:9:02,0:00,0,0:00,No,10:26.64,3,0,10,garmin,0,0 days 00:11:00,0 days 00:11:00
2020-06-22 17:28:03,Indoor Cycling,2020-06-22 17:28:03,False,Indoor Cycling,0,370,1:00:01,129,155,0,0,0,0,0,0,0.0,0,0,79,118,0,0,0,4757,0,0,1:00:01,0:00,0,0:00,No,1:00:00,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-21 10:00:22,Treadmill Running,2020-06-21 10:00:22,False,Treadmill Running,4.01,467,0:46:40,168,187,147,171,11:39,6:35,0,0,0.94,0,0,0,0,0,0,0,0,0,0,1:22:40,0:00,0,0:00,No,11:15.68,4,0,10,garmin,0,0 days 00:11:39,0 days 00:11:39
2020-06-20 19:09:15,Treadmill Running,2020-06-20 19:09:15,False,Treadmill Running,2,214,0:22:19,161,180,153,176,11:09,6:55,0,0,0.94,0,0,0,0,0,0,0,0,0,0,22:19,0:00,0,0:00,No,10:44.43,2,0,10,garmin,0,0 days 00:11:09,0 days 00:11:09
2020-06-19 19:01:05,Indoor Cycling,2020-06-19 19:01:05,False,Indoor Cycling,0,130,0:15:03,146,164,0,0,0,0,0,0,0.0,0,0,87,128,0,0,0,1311,0,0,15:03,0:00,0,0:00,No,15:03.16,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-19 18:28:27,Indoor Cycling,2020-06-19 18:28:27,False,Indoor Cycling,0,231,0:30:01,138,172,0,0,0,0,0,0,0.0,0,0,81,118,0,0,0,2454,0,0,1:6:01:00.000,0:00,0,0:00,No,30:00.80,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-18 18:27:54,Treadmill Running,2020-06-18 18:27:54,False,Treadmill Running,1.63,201,0:20:01,167,180,140,182,12:18,8:33,0,0,0.93,0,0,0,0,0,0,0,0,0,0,20:01,0:00,0,0:00,No,20:00.73,1,0,10,garmin,0,0 days 00:12:18,0 days 00:12:18
2020-06-18 17:52:10,Treadmill Running,2020-06-18 17:52:10,False,Treadmill Running,2.36,274,0:30:01,155,180,135,176,12:43,8:49,0,0,0.94,0,0,0,0,0,0,0,0,0,0,1:6:01:00.000,0:00,0,0:00,No,30:00.67,1,0,10,garmin,0,0 days 00:12:43,0 days 00:12:43
2020-06-17 18:04:47,Indoor Cycling,2020-06-17 18:04:47,False,Indoor Cycling,0,270,0:37:34,135,174,0,0,0,0,0,0,0.0,0,0,66,109,0,0,0,2502,0,0,1:13:34,0:00,0,0:00,No,37:33.76,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-16 18:25:58,Running,2020-06-16 18:25:58,False,Longview Running,3.01,321,0:35:57,158,177,140,174,11:57,9:35,315,335,0.96,0,0,0,0,0,0,0,0,0,0,1:11:57:00.000,0:00,0,0:00,No,00:03.31,4,0,10,garmin,0,0 days 00:11:57,0 days 00:11:57
2020-06-14 19:14:59,Running,2020-06-14 19:14:59,False,Longview Running,3.01,334,0:37:28,158,179,139,170,12:27,9:55,308,282,0.93,0,0,0,0,0,0,0,0,0,0,1:13:28,0:00,0,0:00,No,00:07.18,4,0,10,garmin,0,0 days 00:12:27,0 days 00:12:27
2020-06-13 20:13:56,Indoor Cycling,2020-06-13 20:13:56,False,Indoor Cycling,0,238,0:30:01,142,168,0,0,0,0,0,0,0.0,0,0,72,111,0,0,0,2192,0,0,1:6:01:00.000,0:00,0,0:00,No,30:01.41,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-11 18:53:15,Strength Training,2020-06-11 18:53:15,False,Strength,0,70,0:28:45,88,115,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,75,9,1:4:45,0:00,0,0:00,No,28:44.54,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-11 18:18:16,Treadmill Running,2020-06-11 18:18:16,False,Treadmill Running,2.5,252,0:28:34,153,184,148,174,11:26,7:23,0,0,0.85,0,0,0,0,0,0,0,0,0,0,1:4:34,0:00,0,0:00,No,01:30.00,12,0,10,garmin,0,0 days 00:11:26,0 days 00:11:26
2020-06-11 07:05:46,Running,2020-06-11 7:05:46,False,Longview Running,1,99,0:11:26,147,161,165,173,11:24,9:57,23,36,0.85,0,0,0,0,0,0,0,0,0,0,11:26,0:00,0,0:00,No,00:02.55,2,0,10,garmin,0,0 days 00:11:24,0 days 00:11:24
2020-06-10 12:05:27,Running,2020-06-10 12:05:27,False,Longview Running,3.15,329,0:35:17,163,184,164,174,11:12,9:20,167,85,0.88,0,0,0,0,0,0,0,0,0,0,1:11:17,0:00,0,0:00,No,01:38.54,4,0,10,garmin,0,0 days 00:11:12,0 days 00:11:12
2020-06-09 17:34:07,Strength Training,2020-06-09 17:34:07,False,The Body-Changing Workout,0,135,0:42:37,102,142,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,336,27,1:18:37,0:00,0,0:00,No,42:36.99,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-09 12:11:33,Indoor Cycling,2020-06-09 12:11:33,False,Indoor Cycling,0,221,0:31:01,136,164,0,0,0,0,0,0,0.0,0,0,75,132,0,0,0,2336,0,0,1:7:01,0:00,0,0:00,No,31:00.58,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-08 17:24:14,Treadmill Running,2020-06-08 17:24:14,False,Treadmill Running,2,212,0:23:40,151,172,150,167,11:50,9:35,0,0,0.91,0,0,0,0,0,0,0,0,0,0,23:40,0:00,0,0:00,No,23:40.27,1,0,10,garmin,0,0 days 00:11:50,0 days 00:11:50
2020-06-08 12:09:35,Treadmill Running,2020-06-08 12:09:35,False,Treadmill Running,3.02,316,0:34:27,157,182,157,176,11:24,7:04,0,0,0.9,0,0,0,0,0,0,0,0,0,0,1:10:27:00.000,0:00,0,0:00,No,10:55.13,3,0,10,garmin,0,0 days 00:11:24,0 days 00:11:24
2020-06-07 11:11:49,Strength Training,2020-06-07 11:11:49,False,Strength,0,103,0:30:06,106,149,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,257,23,1:6:06,0:00,0,0:00,No,30:05.89,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-07 10:58:42,Treadmill Running,2020-06-07 10:58:42,False,Treadmill Running,1.01,101,0:11:50,145,167,150,170,11:43,9:47,0,0,0.91,0,0,0,0,0,0,0,0,0,0,11:50,0:00,0,0:00,No,00:01.15,2,0,10,garmin,0,0 days 00:11:43,0 days 00:11:43
2020-06-04 18:36:58,Strength Training,2020-06-04 18:36:58,False,Strength,0,52,0:30:48,83,103,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,258,21,1:6:48:00.000,0:00,0,0:00,No,30:47.69,1,0,10,garmin,0,00:00:00,00:00:00
2020-06-03 20:02:49,Treadmill Running,2020-06-03 20:02:49,False,Treadmill Running,3.2,370,0:36:41,170,185,155,172,11:28,7:33,0,0,0.91,0,0,0,0,0,0,0,0,0,0,1:12:41,0:00,0,0:00,No,36:41.08,1,0,10,garmin,0,0 days 00:11:28,0 days 00:11:28
2020-06-02 19:21:57,Treadmill Running,2020-06-02 19:21:57,False,Treadmill Running,2.51,263,0:27:20,162,197,162,174,10:54,7:53,0,0,0.91,0,0,0,0,0,0,0,0,0,0,1:3:20,0:00,0,0:00,No,11:15.48,2,0,10,garmin,0,0 days 00:10:54,0 days 00:10:54
2020-06-02 12:07:09,Indoor Cycling,2020-06-02 12:07:09,False,Indoor Cycling,0,236,0:30:01,141,171,0,0,0,0,0,0,0.0,0,0,68,103,0,0,0,2052,0,0,1:6:01:00.000,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-05-31 09:17:42,Indoor Cycling,2020-05-31 9:17:42,False,Indoor Cycling,0,232,0:30:01,141,169,0,0,0,0,0,0,0.0,0,0,75,127,0,0,0,2272,0,0,1:6:01:00.000,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-05-31 08:37:33,Running,2020-05-31 8:37:33,False,Longview Running,2.01,197,0:22:17,151,172,163,175,11:05,10:01,56,79,0.89,0,0,0,0,0,0,0,0,0,0,22:17,0:00,0,0:00,No,00:05.70,3,0,10,garmin,0,0 days 00:11:05,0 days 00:11:05
2020-05-30 10:34:30,Walking,2020-05-30 10:34:30,False,Longview Walking,5,273,1:22:51,82,121,96,248,16:33,10:43,"1,693","1,913",1.02,0,0,0,0,0,0,0,0,0,0,1:22:51,0:00,0,0:00,No,00:05.64,6,0,10,garmin,0,0 days 00:16:33,0 days 00:16:33
2020-05-30 08:53:58,Indoor Cycling,2020-05-30 8:53:58,False,Indoor Cycling,0,224,0:30:01,136,163,0,0,0,0,0,0,0.0,0,0,71,111,0,0,0,2141,0,0,1:6:01:00.000,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-05-27 20:41:58,Running,2020-05-27 20:41:58,False,Longview Running,3.11,295,0:34:17,153,179,161,184,11:00,8:35,266,190,0.91,0,0,0,0,0,0,0,0,0,0,1:10:17,0:00,0,0:00,No,01:14.26,4,0,10,garmin,0,0 days 00:11:00,0 days 00:11:00
2020-05-27 06:31:36,Running,2020-05-27 6:31:36,False,Longview Running,2.01,201,0:23:10,155,178,165,172,11:32,10:12,56,200,0.85,0,0,0,0,0,0,0,0,0,0,23:10,0:00,0,0:00,No,00:05.53,3,0,10,garmin,0,0 days 00:11:32,0 days 00:11:32
2020-05-26 19:42:43,Walking,2020-05-26 19:42:43,False,Longview Walking,1.05,101,0:23:21,104,115,92,245,22:17,3:33,108,121,0.78,0,0,0,0,0,0,0,0,0,0,23:21,0:00,0,0:00,No,01:01.44,2,0,10,garmin,0,0 days 00:22:17,0 days 00:22:17
2020-05-26 18:22:33,Running,2020-05-26 18:22:33,False,Longview - 1/1,1.02,93,0:10:46,148,170,165,172,10:34,9:31,135,95,0.92,0,0,0,0,0,0,0,0,0,0,10:46,0:00,0,0:00,No,00:12.35,2,0,10,garmin,0,0 days 00:10:34,0 days 00:10:34
2020-05-26 12:06:32,Running,2020-05-26 12:06:32,False,Longview - 1/1,2.5,261,0:28:24,162,187,159,174,11:22,10:16,427,374,0.9,0,0,0,0,0,0,0,0,0,0,1:4:24,0:00,0,0:00,No,05:55.52,3,0,10,garmin,0,0 days 00:11:22,0 days 00:11:22
2020-05-25 12:55:00,Walking,2020-05-25 12:55:00,False,Longview Walking,1.08,129,0:23:28,128,154,86,179,21:41,9:04,269,256,0.86,0,0,0,0,0,0,0,0,0,0,23:28,0:00,0,0:00,No,01:37.41,2,0,10,garmin,0,0 days 00:21:41,0 days 00:21:41
2020-05-25 12:10:54,Running,2020-05-25 12:10:54,False,Longview Running,3.01,321,0:35:27,164,188,152,184,11:46,9:37,499,748,0.9,0,0,0,0,0,0,0,0,0,0,1:11:27,0:00,0,0:00,No,00:10.14,4,0,10,garmin,0,0 days 00:11:46,0 days 00:11:46
2020-05-21 17:15:00,Strength Training,2020-05-21 17:15:00,False,Trainer Sesh,0,176,0:30:00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1:6,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-05-20 17:54:38,Running,2020-05-20 17:54:38,False,Longview Running,1.01,92,0:09:51,146,161,169,184,9:48,7:53,36,39,0.97,0,0,0,0,0,0,0,0,0,0,9:51.9,0:00,0,0:00,No,00:04.72,2,0,10,garmin,0,0 days 00:09:48,0 days 00:09:48
2020-05-20 12:05:24,Walking,2020-05-20 12:05:24,False,Longview Walking,0.98,105,0:17:51,101,123,103,163,18:10,13:00,125,43,0.86,0,0,0,0,0,0,0,0,0,0,17:51,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:18:10,0 days 00:18:10
2020-05-20 06:08:43,Running,2020-05-20 6:08:43,False,Longview Running,3,368,0:38:34,161,182,139,240,12:51,4:11,741,"1,001",0.9,0,0,0,0,0,0,0,0,0,0,1:14:34,0:00,0,0:00,No,00:01.32,4,0,10,garmin,0,0 days 00:12:51,0 days 00:12:51
2020-05-19 12:10:15,Walking,2020-05-19 12:10:15,False,Longview Walking,1.01,93,0:19:20,90,103,103,242,19:10,14:36,39,23,0.81,0,0,0,0,0,0,0,0,0,0,19:20,0:00,0,0:00,No,00:10.74,2,0,10,garmin,0,0 days 00:19:10,0 days 00:19:10
2020-05-18 18:45:03,Running,2020-05-18 18:45:03,False,Longview Running,2,206,0:21:44,159,183,164,170,10:51,10:07,876,"1,470",0.91,0,0,0,0,0,0,0,0,0,0,21:44,0:00,0,0:00,No,00:03.23,3,0,10,garmin,0,0 days 00:10:51,0 days 00:10:51
2020-05-18 12:05:31,Walking,2020-05-18 12:05:31,False,Longview Walking,1.02,110,0:17:49,95,117,97,168,17:31,13:00,643,308,0.94,0,0,0,0,0,0,0,0,0,0,17:49,0:00,0,0:00,No,00:18.34,2,0,10,garmin,0,0 days 00:17:31,0 days 00:17:31
2020-05-17 20:49:15,Running,2020-05-17 20:49:15,False,Longview Running,2,212,0:21:17,164,182,165,176,10:37,9:27,210,226,0.92,0,0,0,0,0,0,0,0,0,0,21:17,0:00,0,0:00,No,00:01.69,3,0,10,garmin,0,0 days 00:10:37,0 days 00:10:37
2020-05-17 17:06:57,Strength Training,2020-05-17 17:06:57,False,Strength,0,37,0:20:05,85,131,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,188,18,20:05,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-05-17 16:13:41,Running,2020-05-17 16:13:41,False,Longview Running,2,227,0:23:01,161,181,158,170,11:29,3:57,138,305,0.89,0,0,0,0,0,0,0,0,0,0,23:01,0:00,0,0:00,No,00:01.80,3,0,10,garmin,0,0 days 00:11:29,0 days 00:11:29
2020-05-16 18:09:28,Running,2020-05-16 18:09:28,False,Longview Running,2,217,0:21:06,162,182,165,176,10:32,3:21,59,89,0.93,0,0,0,0,0,0,0,0,0,0,21:06,0:00,0,0:00,No,00:02.76,3,0,10,garmin,0,0 days 00:10:32,0 days 00:10:32
2020-05-16 11:03:55,Walking,2020-05-16 11:03:55,False,Longview Walking,0.34,33,0:06:19,100,114,109,237,18:31,14:06,16,13,0.8,0,0,0,0,0,0,0,0,0,0,6:19.5,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:18:31,0 days 00:18:31
2020-05-14 18:24:20,Strength Training,2020-05-14 18:24:20,False,The Instant-Results Workout,0,158,0:44:48,105,143,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,302,29,1:20:48,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-05-13 12:08:31,Walking,2020-05-13 12:08:31,False,Longview Walking,1.02,100,0:25:08,90,111,89,143,1:0:32,18:04,49,49,0.75,0,0,0,0,0,0,0,0,0,0,1:1:08,0:00,0,0:00,No,01:28.38,2,0,10,garmin,0,0 days 00:00:32,0 days 00:00:32
2020-05-12 17:27:34,Running,2020-05-12 17:27:34,False,Longview Running,4,440,0:47:32,161,178,162,167,11:52,10:39,190,210,0.84,0,0,0,0,0,0,0,0,0,0,1:23:32,0:00,0,0:00,No,00:02.52,5,0,10,garmin,0,0 days 00:11:52,0 days 00:11:52
2020-05-12 12:19:09,Walking,2020-05-12 12:19:09,False,Longview Walking,0.73,72,0:17:03,95,105,93,124,23:13,10:51,13,36,0.75,0,0,0,0,0,0,0,0,0,0,17:03,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:23:13,0 days 00:23:13
2020-05-11 17:38:14,Strength Training,2020-05-11 17:38:14,False,The Hotel Workout,0,144,0:30:38,113,168,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,353,21,1:6:38:00.000,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-05-11 12:06:03,Running,2020-05-11 12:06:03,False,Longview Running,2,217,0:21:49,160,180,166,173,10:53,9:51,75,121,0.89,0,0,0,0,0,0,0,0,0,0,21:49,0:00,0,0:00,No,00:02.15,3,0,10,garmin,0,0 days 00:10:53,0 days 00:10:53
2020-05-08 19:21:24,Running,2020-05-08 19:21:24,False,Longview Running,2.23,223,0:22:14,157,186,168,178,9:58,8:33,43,49,0.96,0,0,0,0,0,0,0,0,0,0,22:14,0:00,0,0:00,No,02:16.70,3,0,10,garmin,0,0 days 00:09:58,0 days 00:09:58
2020-05-07 17:20:35,Strength Training,2020-05-07 17:20:35,False,Strength,0,137,0:27:59,107,141,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,1,1:3:59,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-05-07 12:03:56,Running,2020-05-07 12:03:56,False,Longview Running,3.2,364,0:35:00,166,188,162,172,10:56,9:33,180,253,0.91,0,0,0,0,0,0,0,0,0,0,1:11,0:00,0,0:00,No,02:15.52,4,0,10,garmin,0,0 days 00:10:56,0 days 00:10:56
2020-05-06 18:10:21,Walking,2020-05-06 18:10:21,False,Longview Walking,1.29,192,0:46:46,91,121,41,219,1:12:21,16:31,"3,268","2,569",1.32,0,0,0,0,0,0,0,0,0,0,1:22:46,0:00,0,0:00,No,20:37.48,2,0,10,garmin,0,0 days 00:01:12,0 days 00:01:12
2020-05-06 12:06:27,Running,2020-05-06 12:06:27,False,Longview - 1/1,1.48,158,0:16:44,152,170,154,176,11:20,10:01,46,43,0.93,0,0,0,0,0,0,0,0,0,0,16:44,0:00,0,0:00,No,00:42.87,6,0,10,garmin,0,0 days 00:11:20,0 days 00:11:20
